"","prolific_pid","modulo","id","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","positives","negatives","p_trial_id","block_id","block","trial_pay","selected_positives","alpha","payoff_trial","payoff_lower","payoff_upper","expected_over_optimal"
"2412","5e276413061ea89a4e2a03f6",76,2822,"5e3f6b3db484a81cf8547c12","6,10,7,3,5",5,5,0,0,-1880,"ci","10",23,11.788,5,5,26,26,2,200,5,9,200,-1000,200,0.999167360532889
"2413","5e276413061ea89a4e2a03f6",76,2823,"5e3f6b3db484a81cf8547c12","8,2,9,3",4,6,0,0,-1680,"ci","10",6,10.075,4,6,27,27,2,200,4,9,200,-1160,200,0.999265246142542
"2414","5e276413061ea89a4e2a03f6",76,2824,"5e3f6b3db484a81cf8547c12","7,1,6,4,9,8",4,3,2,1,-1920,"ci","10",20,12.182,5,5,28,28,2,-240,6,9,-240,-1000,200,0.632805995004163
"2415","5c28cac3867f660001ae9c4a",74,2825,"5e3f69c3fac6271ca6539a13","null",0,8,0,2,2640,"ci","1",18,13.794,2,8,77,17,4,120,0,99,120,-15880,200,0.994962999813444
"2416","5c28cac3867f660001ae9c4a",74,2826,"5e3f69c3fac6271ca6539a13","9",1,6,0,3,2720,"ci","1",30,7.466,4,6,78,18,4,80,1,99,80,-11960,200,0.990050160348656
"2417","5e276413061ea89a4e2a03f6",76,2827,"5e3f6b3db484a81cf8547c12","2,10,3,8,5,4,9",4,3,3,0,-2320,"ci","10",3,22.212,4,6,29,29,2,-400,7,9,-400,-1160,200,0.558412931667891
"2418","5c28cac3867f660001ae9c4a",74,2828,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,2720,"ci","1",11,14.915,5,5,79,19,4,0,0,99,0,-10000,200,0.980296049406921
"2419","5c28cac3867f660001ae9c4a",74,2829,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,2720,"ci","1",23,7.122,5,5,80,20,4,0,0,99,0,-10000,200,0.980296049406921
"2420","5c28cac3867f660001ae9c4a",74,2830,"5e3f69c3fac6271ca6539a13","null",0,7,0,3,2800,"ci","1",4,8.899,3,7,81,21,4,80,0,99,80,-13920,200,0.99143120175625
"2421","5c28cac3867f660001ae9c4a",74,2831,"5e3f69c3fac6271ca6539a13","null",0,2,0,8,2680,"ci","1",16,9.442,8,2,82,22,4,-120,0,99,-120,-4120,200,0.925711640823883
"2422","5e276413061ea89a4e2a03f6",76,2832,"5e3f6b3db484a81cf8547c12","9,6,3,2,8",3,5,2,0,-2520,"ci","10",17,47.599,3,7,30,30,2,-200,5,9,-200,-1320,200,0.736357659434583
"2423","5c28cac3867f660001ae9c4a",74,2833,"5e3f69c3fac6271ca6539a13","6",0,3,1,6,640,"ci","1",28,6.161,6,4,83,23,4,-2040,1,99,-2040,-8040,200,0.728066982162359
"2424","5c28cac3867f660001ae9c4a",74,2834,"5e3f69c3fac6271ca6539a13","2",1,2,0,7,560,"ci","1",9,12.888,8,2,84,24,4,-80,1,99,-80,-4120,200,0.934968757232122
"2425","5c28cac3867f660001ae9c4a",74,2835,"5e3f69c3fac6271ca6539a13","5,10",2,8,0,0,760,"ci","1",21,7.537,2,8,85,25,4,200,2,99,200,-15880,200,0.999937814812512
"2426","5c28cac3867f660001ae9c4a",74,2836,"5e3f69c3fac6271ca6539a13","null",0,4,0,6,720,"ci","1",2,6.659,6,4,86,26,4,-40,0,99,-40,-8040,200,0.970755976216479
"2427","5c28cac3867f660001ae9c4a",74,2837,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,720,"ci","1",14,8.497,5,5,87,27,4,0,0,99,0,-10000,200,0.980296049406921
"2428","5e276413061ea89a4e2a03f6",76,2838,"5e3f6b3db484a81cf8547c12","3,2,5,1,9",4,4,1,1,-2760,"ci","5",14,11.784,5,5,31,1,2,-2760,5,19,-240,-2000,200,0.799636528850522
"2429","5c28cac3867f660001ae9c4a",74,2839,"5e3f69c3fac6271ca6539a13","null",0,3,0,7,640,"ci","1",26,10.286,7,3,88,28,4,-80,0,99,-80,-6080,200,0.955261900971183
"2430","5c28cac3867f660001ae9c4a",74,2840,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,640,"ci","1",7,11.99,5,5,89,29,4,0,0,99,0,-10000,200,0.980296049406921
"2431","5c28cac3867f660001ae9c4a",74,2841,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,640,"ci","1",19,4.524,5,5,90,30,4,0,0,99,0,-10000,200,0.980296049406921
"2432","5e276413061ea89a4e2a03f6",76,2842,"5e3f6b3db484a81cf8547c12","10,7,3,6,8",3,2,2,3,-3480,"ci","5",28,44.587,6,4,32,2,2,-720,5,19,-720,-1640,200,0.499728408473656
"2433","5e276413061ea89a4e2a03f6",76,2843,"5e3f6b3db484a81cf8547c12","10,7,4,9,2",5,5,0,0,-3280,"ci","5",11,56.489,5,5,33,3,2,200,5,19,200,-2000,200,0.999545661063153
"2434","5e276413061ea89a4e2a03f6",76,2844,"5e3f6b3db484a81cf8547c12","6,10,3,8,7",4,4,1,1,-3520,"ci","5",25,13.392,5,5,34,4,2,-240,5,19,-240,-2000,200,0.799636528850522
"2435","5d423b7706811e001ada5b08",48,2845,"5e3f6469fce14d1c41837c87","3,9,4,6",3,6,1,0,-49240,"ci","10",17,22.589,3,7,61,1,3,-49240,4,9,0,-1320,200,0.867850098619329
"2436","5e276413061ea89a4e2a03f6",76,2846,"5e3f6b3db484a81cf8547c12","3,5,9,7,2,8",4,4,2,0,-4120,"ci","5",8,25.848,4,6,35,5,2,-600,6,19,-600,-2360,200,0.687231550175713
"2437","5d423b7706811e001ada5b08",48,2847,"5e3f6469fce14d1c41837c87","2,5,8",3,6,0,1,-49080,"ci","10",3,13.648,4,6,62,2,3,160,3,9,160,-1160,200,0.969875091844232
"2438","5d423b7706811e001ada5b08",48,2848,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-49080,"ci","10",20,4.949,5,5,63,3,3,0,0,9,0,-1000,200,0.832639467110741
"2439","5e276413061ea89a4e2a03f6",76,2849,"5e3f6b3db484a81cf8547c12","9,1,10,4",3,3,1,3,-4440,"ci","5",22,14.099,6,4,36,6,2,-320,4,19,-320,-1640,200,0.717001629549158
"2440","5d423b7706811e001ada5b08",48,2850,"5e3f6469fce14d1c41837c87","3,2,8",3,6,0,1,-48920,"ci","10",6,11.886,4,6,64,4,3,160,3,9,160,-1160,200,0.969875091844232
"2441","5d423b7706811e001ada5b08",48,2851,"5e3f6469fce14d1c41837c87","3,5,7",3,5,0,2,-48800,"ci","10",23,11.387,5,5,65,5,3,120,3,9,120,-1000,200,0.93255620316403
"2442","5d423b7706811e001ada5b08",48,2852,"5e3f6469fce14d1c41837c87","8,6,7,5,4",5,2,0,3,-48720,"ci","10",9,13.596,8,2,66,6,3,80,5,9,80,-520,200,0.832177531206657
"2443","5d423b7706811e001ada5b08",48,2853,"5e3f6469fce14d1c41837c87","null",0,3,0,7,-48800,"ci","10",26,6.344,7,3,67,7,3,-80,0,9,-80,-680,200,0.681044267877412
"2444","5e276413061ea89a4e2a03f6",76,2854,"5e3f6b3db484a81cf8547c12","5,6,2,7,4,9,10",5,1,2,2,-5120,"ci","5",5,13.528,7,3,37,7,2,-680,7,19,-680,-1280,200,0.405131667792032
"2445","5d423b7706811e001ada5b08",48,2855,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48800,"ci","10",12,6.657,5,5,68,8,3,0,0,9,0,-1000,200,0.832639467110741
"2446","5e276413061ea89a4e2a03f6",76,2856,"5e3f6b3db484a81cf8547c12","6,10,2",2,4,1,3,-5440,"ci","5",19,36.472,5,5,38,8,2,-320,3,19,-320,-2000,200,0.763289413902771
"2447","5d423b7706811e001ada5b08",48,2857,"5e3f6469fce14d1c41837c87","8,5",2,3,0,5,-48800,"ci","10",29,14.085,7,3,69,9,3,0,2,9,0,-680,200,0.771850170261067
"2448","5d423b7706811e001ada5b08",48,2858,"5e3f6469fce14d1c41837c87","null",0,9,0,1,-48640,"ci","10",15,4.016,1,9,70,10,3,160,0,9,160,-1640,200,0.977729494839761
"2449","5e276413061ea89a4e2a03f6",76,2859,"5e3f6b3db484a81cf8547c12","9,4,6,5,2",5,4,0,1,-5280,"ci","5",2,10.965,6,4,39,9,2,160,5,19,160,-1640,200,0.977729494839761
"2450","5d423b7706811e001ada5b08",48,2860,"5e3f6469fce14d1c41837c87","9,8,6,2",2,4,2,2,-48920,"ci","10",1,15.16,4,6,71,11,3,-280,4,9,-280,-1160,200,0.646583394562821
"2451","5e276413061ea89a4e2a03f6",76,2861,"5e3f6b3db484a81cf8547c12","5,9,8,1,7,3",6,2,0,2,-5160,"ci","5",16,14.16,8,2,40,10,2,120,6,19,120,-920,200,0.927743086529884
"2452","5d423b7706811e001ada5b08",48,2862,"5e3f6469fce14d1c41837c87","null",0,8,0,2,-48800,"ci","10",18,5.087,2,8,72,12,3,120,0,9,120,-1480,200,0.951814396192742
"2453","5e276413061ea89a4e2a03f6",76,2863,"5e3f6b3db484a81cf8547c12","5,9,3,1,4",4,5,1,0,-5360,"ci","5",30,8.319,4,6,41,11,2,-200,5,19,-200,-2360,200,0.843420538852011
"2454","5d423b7706811e001ada5b08",48,2864,"5e3f6469fce14d1c41837c87","null",0,7,0,3,-48720,"ci","10",4,8.673,3,7,73,13,3,80,0,9,80,-1320,200,0.920447074293228
"2455","5e276413061ea89a4e2a03f6",76,2865,"5e3f6b3db484a81cf8547c12","8,3,5,10,9,4,6,2",8,1,0,1,-5200,"ci","5",13,17.604,9,1,42,12,2,160,8,19,160,-560,200,0.946123521681997
"2456","5d423b7706811e001ada5b08",48,2866,"5e3f6469fce14d1c41837c87","5,10",2,8,0,0,-48520,"ci","10",21,14.209,2,8,74,14,3,200,2,9,200,-1480,200,0.99940511600238
"2457","5d423b7706811e001ada5b08",48,2867,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48520,"ci","10",7,7.097,5,5,75,15,3,0,0,9,0,-1000,200,0.832639467110741
"2458","5d423b7706811e001ada5b08",48,2868,"5e3f6469fce14d1c41837c87","5,10,3",3,6,0,1,-48360,"ci","10",24,12.949,4,6,76,16,4,160,3,9,160,-1160,200,0.969875091844232
"2459","5d423b7706811e001ada5b08",48,2869,"5e3f6469fce14d1c41837c87","null",0,4,0,6,-48400,"ci","10",10,7.051,6,4,77,17,4,-40,0,9,-40,-840,200,0.768491834774256
"2460","5d423b7706811e001ada5b08",48,2870,"5e3f6469fce14d1c41837c87","8,9,2,6,4",5,3,0,2,-48280,"ci","10",27,14.915,7,3,78,18,4,120,5,9,120,-680,200,0.908059023836549
"2461","5d423b7706811e001ada5b08",48,2871,"5e3f6469fce14d1c41837c87","null",0,1,0,9,-48440,"ci","10",13,6.69,9,1,79,19,4,-160,0,9,-160,-360,200,0.35650623885918
"2462","5e276413061ea89a4e2a03f6",76,2872,"5e3f6b3db484a81cf8547c12","6,8,7,10,2,4",6,3,0,1,-5040,"ci","5",27,7.609,7,3,43,13,2,160,6,19,160,-1280,200,0.972316002700878
"2463","5e276413061ea89a4e2a03f6",76,2873,"5e3f6b3db484a81cf8547c12","10,2,6",3,4,0,3,-4960,"ci","5",10,10.39,6,4,44,14,2,80,3,19,80,-1640,200,0.934274850624661
"2464","5d423b7706811e001ada5b08",48,2874,"5e3f6469fce14d1c41837c87","4,9",2,6,0,2,-48320,"ci","10",30,13.432,4,6,80,20,4,120,2,9,120,-1160,200,0.940484937545922
"2465","5d423b7706811e001ada5b08",48,2875,"5e3f6469fce14d1c41837c87","null",0,2,0,8,-48440,"ci","10",16,3.94,8,2,81,21,4,-120,0,9,-120,-520,200,0.554785020804438
"2466","5e276413061ea89a4e2a03f6",76,2876,"5e3f6b3db484a81cf8547c12","5,6,9,3,10",4,5,1,0,-5160,"ci","5",24,16.157,4,6,45,15,3,-200,5,19,-200,-2360,200,0.843420538852011
"2467","5e276413061ea89a4e2a03f6",76,2877,"5e3f6b3db484a81cf8547c12","3,7,10",2,4,1,3,-5480,"ci","5",7,11.904,5,5,46,16,3,-320,3,19,-320,-2000,200,0.763289413902771
"2468","5e276413061ea89a4e2a03f6",76,2878,"5e3f6b3db484a81cf8547c12","5,2,10,1,9",2,5,3,0,-6480,"ci","5",21,12.948,2,8,47,17,3,-1000,5,19,-1000,-3080,200,0.633953063090521
"2469","5e276413061ea89a4e2a03f6",76,2879,"5e3f6b3db484a81cf8547c12","4,7,5",2,6,1,1,-6720,"ci","5",4,9.112,3,7,48,18,3,-240,3,19,-240,-2720,200,0.849024306744266
"2470","5e276413061ea89a4e2a03f6",76,2880,"5e3f6b3db484a81cf8547c12","9,6,5,8,3",2,5,3,0,-7720,"ci","5",18,7.76,2,8,49,19,3,-1000,5,19,-1000,-3080,200,0.633953063090521
"2471","5d423b7706811e001ada5b08",48,2881,"5e3f6469fce14d1c41837c87","null",0,4,0,6,-48480,"ci","10",2,7.797,6,4,82,22,4,-40,0,9,-40,-840,200,0.768491834774256
"2472","5d423b7706811e001ada5b08",48,2882,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48480,"ci","10",19,7.529,5,5,83,23,4,0,0,9,0,-1000,200,0.832639467110741
"2473","5e276413061ea89a4e2a03f6",76,2883,"5e3f6b3db484a81cf8547c12","9,8,2",2,5,1,2,-8000,"ci","5",1,9.441,4,6,50,20,3,-280,3,19,-280,-2360,200,0.812182741116751
"2474","5e276413061ea89a4e2a03f6",76,2884,"5e3f6b3db484a81cf8547c12","5",1,9,0,0,-7800,"ci","5",15,6.205,1,9,51,21,3,200,1,19,200,-3440,200,0.999725350178522
"2475","5d423b7706811e001ada5b08",48,2885,"5e3f6469fce14d1c41837c87","2,9,4,5",3,2,1,4,-48640,"ci","10",5,21.763,7,3,84,24,4,-160,4,9,-160,-680,200,0.590238365493757
"2476","5d423b7706811e001ada5b08",48,2886,"5e3f6469fce14d1c41837c87","null",0,4,0,6,-48680,"ci","10",22,6.321,6,4,85,25,4,-40,0,9,-40,-840,200,0.768491834774256
"2477","5e276413061ea89a4e2a03f6",76,2887,"5e3f6b3db484a81cf8547c12","8,10,5,6,3",5,3,0,2,-7680,"ci","5",29,12.83,7,3,52,22,3,120,5,19,120,-1280,200,0.945307224848076
"2478","5d423b7706811e001ada5b08",48,2888,"5e3f6469fce14d1c41837c87","7,8,4",1,4,2,3,-49000,"ci","10",8,13.404,4,6,86,26,4,-320,3,9,-320,-1160,200,0.617193240264511
"2479","5e276413061ea89a4e2a03f6",76,2889,"5e3f6b3db484a81cf8547c12","7,3,5,9,4,8",5,4,1,0,-7880,"ci","5",12,7.942,5,5,53,23,3,-200,6,19,-200,-2000,200,0.817810086324398
"2480","5d423b7706811e001ada5b08",48,2890,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-49000,"ci","10",25,3.911,5,5,87,27,4,0,0,9,0,-1000,200,0.832639467110741
"2481","5e276413061ea89a4e2a03f6",76,2891,"5e3f6b3db484a81cf8547c12","6,7,3,1,5",5,3,0,2,-7760,"ci","5",26,8.225,7,3,54,24,3,120,5,19,120,-1280,200,0.945307224848076
"2482","5d423b7706811e001ada5b08",48,2892,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-49000,"ci","10",11,5.099,5,5,88,28,4,0,0,9,0,-1000,200,0.832639467110741
"2483","5e276413061ea89a4e2a03f6",76,2893,"5e3f6b3db484a81cf8547c12","2,8,6,10,7,3,5,4",8,2,0,0,-7560,"ci","5",9,9.546,8,2,55,25,3,200,8,19,200,-920,200,0.999107939339875
"2484","5d423b7706811e001ada5b08",48,2894,"5e3f6469fce14d1c41837c87","6,7,3,5,8",3,2,2,3,-49320,"ci","10",28,13.016,6,4,89,29,4,-320,5,9,-320,-840,200,0.499519692603266
"2485","5e276413061ea89a4e2a03f6",76,2895,"5e3f6b3db484a81cf8547c12","6,5,3,7",4,5,0,1,-7400,"ci","5",23,7.069,5,5,56,26,3,160,4,19,160,-2000,200,0.981372103589278
"2486","5e276413061ea89a4e2a03f6",76,2896,"5e3f6b3db484a81cf8547c12","9,3,2,8",4,6,0,0,-7200,"ci","5",6,8.131,4,6,57,27,3,200,4,19,200,-2360,200,0.999609527528309
"2487","5d423b7706811e001ada5b08",48,2897,"5e3f6469fce14d1c41837c87","3,5,1",2,4,1,3,-49440,"ci","10",14,19.933,5,5,90,30,4,-120,3,9,-120,-1000,200,0.732722731057452
"2488","5e276413061ea89a4e2a03f6",76,2898,"5e3f6b3db484a81cf8547c12","8,7,4,9,6",4,4,1,1,-7440,"ci","5",20,7.709,5,5,58,28,3,-240,5,19,-240,-2000,200,0.799636528850522
"2489","5e276413061ea89a4e2a03f6",76,2899,"5e3f6b3db484a81cf8547c12","3,10,5,8,2",4,5,1,0,-7640,"ci","5",3,7.387,4,6,59,29,3,-200,5,19,-200,-2360,200,0.843420538852011
"2490","5e276413061ea89a4e2a03f6",76,2900,"5e3f6b3db484a81cf8547c12","3,9,6",3,7,0,0,-7440,"ci","5",17,9.85,3,7,60,30,3,200,3,19,200,-2720,200,0.999657651489216
"2491","5e276413061ea89a4e2a03f6",76,2901,"5e3f6b3db484a81cf8547c12","9,3,5,2,6,1",5,4,1,0,-9240,"ci","1",14,11.528,5,5,61,1,3,-9240,6,99,-1800,-10000,200,0.803842760513675
"2492","5e276413061ea89a4e2a03f6",76,2902,"5e3f6b3db484a81cf8547c12","10,6,7,3",2,2,2,4,-13200,"ci","1",28,8.712,6,4,62,2,3,-3960,4,99,-3960,-8040,200,0.495085547870404
"2493","5e276413061ea89a4e2a03f6",76,2903,"5e3f6b3db484a81cf8547c12","4,2,7,10,9",5,5,0,0,-13000,"ci","1",11,9.327,5,5,63,3,3,200,5,99,200,-10000,200,0.999901970395059
"2494","5e276413061ea89a4e2a03f6",76,2904,"5e3f6b3db484a81cf8547c12","3,6,4,8,10,7",5,4,1,0,-14800,"ci","1",25,10.863,5,5,64,4,3,-1800,6,99,-1800,-10000,200,0.803842760513675
"2495","5e276413061ea89a4e2a03f6",76,2905,"5e3f6b3db484a81cf8547c12","7,9,2,5,3",4,5,1,0,-16600,"ci","1",8,7.639,4,6,65,5,3,-1800,5,99,-1800,-11960,200,0.835457610393882
"2496","5e276413061ea89a4e2a03f6",76,2906,"5e3f6b3db484a81cf8547c12","10,4,1,9,6,2",4,2,2,2,-20480,"ci","1",22,15.019,6,4,66,6,3,-3880,6,99,-3880,-8040,200,0.504793107632569
"2497","5e276413061ea89a4e2a03f6",76,2907,"5e3f6b3db484a81cf8547c12","5,9,2,6,4",4,2,1,3,-22400,"ci","1",5,9.572,7,3,67,7,3,-1920,5,99,-1920,-6080,200,0.662314918006687
"2498","5e276413061ea89a4e2a03f6",76,2908,"5e3f6b3db484a81cf8547c12","10,2,7",3,5,0,2,-22280,"ci","1",19,12.896,5,5,68,8,3,120,3,99,120,-10000,200,0.992059601999804
"2499","5e276413061ea89a4e2a03f6",76,2909,"5e3f6b3db484a81cf8547c12","9,2,5,6,4",5,4,0,1,-22120,"ci","1",2,8.076,6,4,69,9,3,160,5,99,160,-8040,200,0.995024875621891
"2500","5e276413061ea89a4e2a03f6",76,2910,"5e3f6b3db484a81cf8547c12","7,5,9,3",4,2,0,4,-22080,"ci","1",16,8.894,8,2,70,10,3,40,4,99,40,-4120,200,0.962740106456839
"2501","5e276413061ea89a4e2a03f6",76,2911,"5e3f6b3db484a81cf8547c12","3,1,4,9",4,6,0,0,-21880,"ci","1",30,6.585,4,6,71,11,3,200,4,99,200,-11960,200,0.999917769920237
"2502","5e276413061ea89a4e2a03f6",76,2912,"5e3f6b3db484a81cf8547c12","5,4,2,10,8,3,9,6",8,1,0,1,-21720,"ci","1",13,13.306,9,1,72,12,3,160,8,99,160,-2160,200,0.982634476916561
"2503","5e276413061ea89a4e2a03f6",76,2913,"5e3f6b3db484a81cf8547c12","6,9,7,2,10,8,4",7,3,0,0,-21520,"ci","1",27,10.39,7,3,73,13,3,200,7,99,200,-6080,200,0.999840789683171
"2504","5e276413061ea89a4e2a03f6",76,2914,"5e3f6b3db484a81cf8547c12","2,10,6,9",4,4,0,2,-21400,"ci","1",10,7.878,6,4,74,14,3,120,4,99,120,-8040,200,0.990171095740808
"2505","5e276413061ea89a4e2a03f6",76,2915,"5e3f6b3db484a81cf8547c12","3,10,5,6,9",4,5,1,0,-23200,"ci","1",24,7.54,4,6,75,15,3,-1800,5,99,-1800,-11960,200,0.835457610393882
"2506","5e276413061ea89a4e2a03f6",76,2916,"5e3f6b3db484a81cf8547c12","3,10",1,4,1,4,-25160,"ci","1",7,8.527,5,5,76,16,4,-1960,2,99,-1960,-10000,200,0.788158023723164
"2507","5e276413061ea89a4e2a03f6",76,2917,"5e3f6b3db484a81cf8547c12","2,5,10",2,7,1,0,-26960,"ci","1",21,12.095,2,8,77,17,4,-1800,3,99,-1800,-15880,200,0.875567439835831
"2508","5e276413061ea89a4e2a03f6",76,2918,"5e3f6b3db484a81cf8547c12","4,3",2,7,0,1,-26800,"ci","1",4,12.183,3,7,78,18,4,160,2,99,160,-13920,200,0.997096522909142
"2509","5e276413061ea89a4e2a03f6",76,2919,"5e3f6b3db484a81cf8547c12","8,9,6,3,5",2,5,3,0,-32600,"ci","1",18,7.611,2,8,79,19,4,-5800,5,99,-5800,-15880,200,0.62682668988247
"2510","5e276413061ea89a4e2a03f6",76,2920,"5e3f6b3db484a81cf8547c12","8,9,2",2,5,1,2,-34480,"ci","1",1,7.167,4,6,80,20,4,-1880,3,99,-1880,-11960,200,0.828879204012828
"2511","5e276413061ea89a4e2a03f6",76,2921,"5e3f6b3db484a81cf8547c12","5",1,9,0,0,-34280,"ci","1",15,12.042,1,9,81,21,4,200,1,99,200,-17840,200,0.999944570700072
"2512","5e276413061ea89a4e2a03f6",76,2922,"5e3f6b3db484a81cf8547c12","5,10,3,8,6,4",6,3,0,1,-34120,"ci","1",29,12.797,7,3,82,22,4,160,6,99,160,-6080,200,0.99347237701003
"2513","5e276413061ea89a4e2a03f6",76,2923,"5e3f6b3db484a81cf8547c12","7,4,8,3,9,5",5,4,1,0,-35920,"ci","1",12,7.403,5,5,83,23,4,-1800,6,99,-1800,-10000,200,0.803842760513675
"2514","5e276413061ea89a4e2a03f6",76,2924,"5e3f6b3db484a81cf8547c12","3,6,7,5,1",5,3,0,2,-35800,"ci","1",26,7.073,7,3,84,24,4,120,5,99,120,-6080,200,0.987103964336889
"2515","5e276413061ea89a4e2a03f6",76,2925,"5e3f6b3db484a81cf8547c12","4,7,5,2,3,8,10,6",8,2,0,0,-35600,"ci","1",9,9.618,8,2,85,25,4,200,8,99,200,-4120,200,0.999768572089794
"2516","5e276413061ea89a4e2a03f6",76,2926,"5e3f6b3db484a81cf8547c12","7,3,10,5,6",5,5,0,0,-35400,"ci","1",23,9.422,5,5,86,26,4,200,5,99,200,-10000,200,0.999901970395059
"2517","5e276413061ea89a4e2a03f6",76,2927,"5e3f6b3db484a81cf8547c12","3,8,9,2",4,6,0,0,-35200,"ci","1",6,7.547,4,6,87,27,4,200,4,99,200,-11960,200,0.999917769920237
"2518","5e276413061ea89a4e2a03f6",76,2928,"5e3f6b3db484a81cf8547c12","7,6,8,4,1,9",4,3,2,1,-39040,"ci","1",20,9.03,5,5,88,28,4,-3840,6,99,-3840,-10000,200,0.603862366434663
"2519","5e276413061ea89a4e2a03f6",76,2929,"5e3f6b3db484a81cf8547c12","5,10,3,8,2",4,5,1,0,-40840,"ci","1",3,6.934,4,6,89,29,4,-1800,5,99,-1800,-11960,200,0.835457610393882
"2520","5e276413061ea89a4e2a03f6",76,2930,"5e3f6b3db484a81cf8547c12","9,3,6",3,7,0,0,-40640,"ci","1",17,9.442,3,7,90,30,4,200,3,99,200,-13920,200,0.999929183485589
"2521","5d55b07784e15000179c034e",60,2931,"5e3f80464a6a7f1e340d02e7","3,10,8,5",4,3,0,3,80,"ci","1",29,15.391,7,3,1,1,1,80,4,99,80,-6080,200,0.980735551663748
"2522","5d55b07784e15000179c034e",60,2932,"5e3f80464a6a7f1e340d02e7","6,8,2,10,4,7,9",7,3,0,0,280,"ci","1",27,14.693,7,3,2,2,1,200,7,99,200,-6080,200,0.999840789683171
"2523","5d55b07784e15000179c034e",60,2933,"5e3f80464a6a7f1e340d02e7","10",1,5,0,4,320,"ci","1",25,15.364,5,5,3,3,1,40,1,99,40,-10000,200,0.984217233604549
"2524","5d55b07784e15000179c034e",60,2934,"5e3f80464a6a7f1e340d02e7","7,6,5,3",4,5,0,1,480,"ci","1",23,19.727,5,5,4,4,1,160,4,99,160,-10000,200,0.995980786197432
"2525","5d55b07784e15000179c034e",60,2935,"5e3f80464a6a7f1e340d02e7","5,10",2,8,0,0,680,"ci","1",21,7.351,2,8,5,5,1,200,2,99,200,-15880,200,0.999937814812512
"2526","5d55b07784e15000179c034e",60,2936,"5e3f80464a6a7f1e340d02e7","null",0,5,0,5,680,"ci","1",19,6.55,5,5,6,6,1,0,0,99,0,-10000,200,0.980296049406921
"2527","5d55b07784e15000179c034e",60,2937,"5e3f80464a6a7f1e340d02e7","9,3",2,7,0,1,840,"ci","1",17,30.436,3,7,7,7,1,160,2,99,160,-13920,200,0.997096522909142
"2528","5d55b07784e15000179c034e",60,2938,"5e3f80464a6a7f1e340d02e7","5",1,9,0,0,1040,"ci","1",15,6.961,1,9,8,8,1,200,1,99,200,-17840,200,0.999944570700072
"2529","5d55b07784e15000179c034e",60,2939,"5e3f80464a6a7f1e340d02e7","2,8",2,1,0,7,960,"ci","1",13,23.435,9,1,9,9,1,-80,2,99,-80,-2160,200,0.880982634476917
"2530","5d55b07784e15000179c034e",60,2940,"5e3f80464a6a7f1e340d02e7","4,2,9,7",4,5,0,1,1120,"ci","1",11,9.739,5,5,10,10,1,160,4,99,160,-10000,200,0.995980786197432
"2531","5d55b07784e15000179c034e",60,2941,"5e3f80464a6a7f1e340d02e7","6,5,3,2,10,4,7,8",8,2,0,0,1320,"ci","1",9,13.261,8,2,11,11,1,200,8,99,200,-4120,200,0.999768572089794
"2532","5d55b07784e15000179c034e",60,2942,"5e3f80464a6a7f1e340d02e7","null",0,5,0,5,1320,"ci","1",7,30.337,5,5,12,12,1,0,0,99,0,-10000,200,0.980296049406921
"2533","5d55b07784e15000179c034e",60,2943,"5e3f80464a6a7f1e340d02e7","9,6,5",3,3,0,4,1360,"ci","1",5,19.277,7,3,13,13,1,40,3,99,40,-6080,200,0.974367138990607
"2534","5d55b07784e15000179c034e",60,2944,"5e3f80464a6a7f1e340d02e7","5,8,3,2,10",4,5,1,0,-440,"ci","1",3,10.187,4,6,14,14,1,-1800,5,99,-1800,-11960,200,0.835457610393882
"2535","5d55b07784e15000179c034e",60,2945,"5e3f80464a6a7f1e340d02e7","8,9",2,6,0,2,-320,"ci","1",1,15.611,4,6,15,15,1,120,2,99,120,-11960,200,0.993339363539183
"2536","5d55b07784e15000179c034e",60,2946,"5e3f80464a6a7f1e340d02e7","4,1,9",3,6,0,1,-160,"ci","1",30,5.476,4,6,16,16,2,160,3,99,160,-11960,200,0.99662856672971
"2537","5d55b07784e15000179c034e",60,2947,"5e3f80464a6a7f1e340d02e7","6,10,7",2,3,1,4,-2120,"ci","1",28,5.439,6,4,17,17,2,-1960,3,99,-1960,-8040,200,0.737774541924524
"2538","5d55b07784e15000179c034e",60,2948,"5e3f80464a6a7f1e340d02e7","3",1,3,0,6,-2160,"ci","1",26,13.01,7,3,18,18,2,-40,1,99,-40,-6080,200,0.961630313644324
"2539","5d55b07784e15000179c034e",60,2949,"5e3f80464a6a7f1e340d02e7","3,5,9,10",4,6,0,0,-1960,"ci","1",24,7.133,4,6,19,19,2,200,4,99,200,-11960,200,0.999917769920237
