"prolific_pid","condition","trial","p_trial_id","alpha","block_id","block","beta","f1"
"579e1e2b275be6000135af15","rawdata",16,53,"0.1",23,2,1,0
"5d8c539a36ea240016f8cc59","rawdata",8,15,"0.1",15,1,1,0.4
"5d8c539a36ea240016f8cc59","rawdata",23,16,"0.1",16,1,1,0.333333333333333
"579e1e2b275be6000135af15","rawdata",14,54,"0.1",24,2,1,0.285714285714286
"5d8c539a36ea240016f8cc59","rawdata",7,17,"0.1",17,1,1,0
"579e1e2b275be6000135af15","rawdata",12,55,"0.1",25,2,1,0.5
"579e1e2b275be6000135af15","rawdata",12,56,"0.1",26,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",22,18,"0.1",18,1,1,0
"579e1e2b275be6000135af15","rawdata",8,57,"0.1",27,2,1,0.666666666666667
"5e40d4deaa21c630cc668919","rawdata",8,31,"0.1",1,2,1,0.888888888888889
"5d8c539a36ea240016f8cc59","rawdata",6,19,"0.1",19,1,1,0.857142857142857
"579e1e2b275be6000135af15","rawdata",6,58,"0.1",28,2,1,0.857142857142857
"5d8c539a36ea240016f8cc59","rawdata",21,20,"0.1",20,1,1,1
"579e1e2b275be6000135af15","rawdata",4,59,"0.1",29,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",5,21,"0.1",21,1,1,0.25
"579e1e2b275be6000135af15","rawdata",2,60,"0.1",30,2,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",20,22,"0.1",22,1,1,0.333333333333333
"5e40d4deaa21c630cc668919","rawdata",16,32,"0.1",2,2,1,0.545454545454545
"5e40d4deaa21c630cc668919","rawdata",24,33,"0.1",3,2,1,0.8
"5d8c539a36ea240016f8cc59","rawdata",4,23,"0.1",23,1,1,0.5
"5e40d4deaa21c630cc668919","rawdata",1,34,"0.1",4,2,1,0.666666666666667
"5c40fe3a72b87000013a5dd8","rawdata",22,61,"0.1",1,3,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",19,24,"0.1",24,1,1,0.285714285714286
"5c40fe3a72b87000013a5dd8","rawdata",13,62,"0.1",2,3,1,0.5
"5d8c539a36ea240016f8cc59","rawdata",3,25,"0.1",25,1,1,0.333333333333333
"5d8c539a36ea240016f8cc59","rawdata",18,26,"0.1",26,1,1,0.5
"5e40d4deaa21c630cc668919","rawdata",9,35,"0.1",5,2,1,1
"5c40fe3a72b87000013a5dd8","rawdata",4,63,"0.1",3,3,1,0.4
"5d8c539a36ea240016f8cc59","rawdata",2,27,"0.1",27,1,1,0.285714285714286
"5c40fe3a72b87000013a5dd8","rawdata",26,64,"0.1",4,3,1,0.222222222222222
"5d8c539a36ea240016f8cc59","rawdata",17,28,"0.1",28,1,1,0.8
"5c40fe3a72b87000013a5dd8","rawdata",17,65,"0.1",5,3,1,0.666666666666667
"5b9ad921d1ff7a00013b3013","rawdata",18,61,"0.1",1,3,1,0.5
"5e40d4deaa21c630cc668919","rawdata",17,36,"0.1",6,2,1,0.666666666666667
"5c40fe3a72b87000013a5dd8","rawdata",8,66,"0.1",6,3,1,0.857142857142857
"5d8c539a36ea240016f8cc59","rawdata",1,29,"0.1",29,1,1,0.4
"5c40fe3a72b87000013a5dd8","rawdata",30,67,"0.1",7,3,1,0.666666666666667
"5c40fe3a72b87000013a5dd8","rawdata",21,68,"0.1",8,3,1,1
"5e40d4deaa21c630cc668919","rawdata",25,37,"0.1",7,2,1,0.666666666666667
"5d8c539a36ea240016f8cc59","rawdata",16,30,"0.1",30,1,1,0.222222222222222
"5b9ad921d1ff7a00013b3013","rawdata",5,62,"0.1",2,3,1,0.25
"5c40fe3a72b87000013a5dd8","rawdata",12,69,"0.1",9,3,1,0.75
"5c40fe3a72b87000013a5dd8","rawdata",3,70,"0.1",10,3,1,0.75
"5b9ad921d1ff7a00013b3013","rawdata",23,63,"0.1",3,3,1,0.8
"5e40d4deaa21c630cc668919","rawdata",2,38,"0.1",8,2,1,0.8
"5c40fe3a72b87000013a5dd8","rawdata",25,71,"0.1",11,3,1,0.333333333333333
"5c40fe3a72b87000013a5dd8","rawdata",16,72,"0.1",12,3,1,0.4
"5e40d4deaa21c630cc668919","rawdata",10,39,"0.1",9,2,1,0.444444444444444
"5c40fe3a72b87000013a5dd8","rawdata",7,73,"0.1",13,3,1,0
"5c40fe3a72b87000013a5dd8","rawdata",29,74,"0.1",14,3,1,0.6
"5c40fe3a72b87000013a5dd8","rawdata",20,75,"0.1",15,3,1,0.5
"5c40fe3a72b87000013a5dd8","rawdata",11,76,"0.1",16,3,1,0.333333333333333
"5e40d4deaa21c630cc668919","rawdata",18,40,"0.1",10,2,1,0.333333333333333
"5b9ad921d1ff7a00013b3013","rawdata",10,64,"0.1",4,3,1,0
"5c40fe3a72b87000013a5dd8","rawdata",2,77,"0.1",17,3,1,0.666666666666667
"5e40d4deaa21c630cc668919","rawdata",26,41,"0.1",11,2,1,0.727272727272727
"5c40fe3a72b87000013a5dd8","rawdata",24,78,"0.1",18,3,1,1
"5b9ad921d1ff7a00013b3013","rawdata",28,65,"0.1",5,3,1,0.444444444444444
"5da689dc1ce19b0016500435","rawdata",26,31,"0.1",1,2,1,0
"5c40fe3a72b87000013a5dd8","rawdata",15,79,"0.1",19,3,1,0.666666666666667
"5e40d4deaa21c630cc668919","rawdata",3,42,"0.1",12,2,1,0.8
"5da689dc1ce19b0016500435","rawdata",21,32,"0.1",2,2,1,1
"5c0990b854deae0001ac693c","rawdata",11,23,"0.1",1,1,1,0
"5b9ad921d1ff7a00013b3013","rawdata",15,66,"0.1",6,3,1,1
"5c40fe3a72b87000013a5dd8","rawdata",6,80,"0.1",20,3,1,0.75
"5c0990b854deae0001ac693c","rawdata",29,24,"0.1",2,1,1,0
"5da689dc1ce19b0016500435","rawdata",16,33,"0.1",3,2,1,0
"5c0990b854deae0001ac693c","rawdata",16,25,"0.1",3,1,1,0
"5e40d4deaa21c630cc668919","rawdata",11,43,"0.1",13,2,1,0.75
"5da689dc1ce19b0016500435","rawdata",11,34,"0.1",4,2,1,0.571428571428571
"5c40fe3a72b87000013a5dd8","rawdata",28,81,"0.1",21,3,1,0.285714285714286
"5c0990b854deae0001ac693c","rawdata",3,26,"0.1",4,1,1,0
"5b9ad921d1ff7a00013b3013","rawdata",2,67,"0.1",7,3,1,0.444444444444444
"5da689dc1ce19b0016500435","rawdata",6,35,"0.1",5,2,1,0.857142857142857
"5c40fe3a72b87000013a5dd8","rawdata",19,82,"0.1",22,3,1,0.333333333333333
"5c0990b854deae0001ac693c","rawdata",21,27,"0.1",5,1,1,0
"5e40d4deaa21c630cc668919","rawdata",19,44,"0.1",14,2,1,0.5
"5c0990b854deae0001ac693c","rawdata",8,28,"0.1",6,1,1,0
"5c40fe3a72b87000013a5dd8","rawdata",10,83,"0.1",23,3,1,0.285714285714286
"5b9ad921d1ff7a00013b3013","rawdata",20,68,"0.1",8,3,1,0.285714285714286
"5da689dc1ce19b0016500435","rawdata",1,36,"0.1",6,2,1,0.4
"5c0990b854deae0001ac693c","rawdata",26,29,"0.1",7,1,1,0
"5c40fe3a72b87000013a5dd8","rawdata",1,84,"0.1",24,3,1,0.571428571428571
"5e40d4deaa21c630cc668919","rawdata",27,45,"0.1",15,2,1,0.833333333333333
"5c0990b854deae0001ac693c","rawdata",13,30,"0.1",8,1,1,0
"5c40fe3a72b87000013a5dd8","rawdata",23,85,"0.1",25,3,1,0.285714285714286
"5c40fe3a72b87000013a5dd8","rawdata",14,86,"0.1",26,3,1,0.571428571428571
"5c40fe3a72b87000013a5dd8","rawdata",5,87,"0.1",27,3,1,0.25
"5b9ad921d1ff7a00013b3013","rawdata",7,69,"0.1",9,3,1,0
"5c40fe3a72b87000013a5dd8","rawdata",27,88,"0.1",28,3,1,0.6
"5c40fe3a72b87000013a5dd8","rawdata",18,89,"0.1",29,3,1,0.5
"5c40fe3a72b87000013a5dd8","rawdata",9,90,"0.1",30,3,1,0.545454545454545
"5e40d4deaa21c630cc668919","rawdata",4,46,"0.1",16,2,1,0
"5e2c9acdcd89c82c3a1321ae","rawdata",17,61,"0.1",1,3,1,0.666666666666667
"5da689dc1ce19b0016500435","rawdata",27,37,"0.1",7,2,1,0.444444444444444
"5e2c9acdcd89c82c3a1321ae","rawdata",3,62,"0.1",2,3,1,0.8
"5b9ad921d1ff7a00013b3013","rawdata",25,70,"0.1",10,3,1,0.333333333333333
"5e40d4deaa21c630cc668919","rawdata",12,47,"0.1",17,2,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",20,63,"0.1",3,3,1,0.5
"5da689dc1ce19b0016500435","rawdata",22,38,"0.1",8,2,1,0
"5e2c9acdcd89c82c3a1321ae","rawdata",6,64,"0.1",4,3,1,1
"5e40d4deaa21c630cc668919","rawdata",20,48,"0.1",18,2,1,0.5
"5b9ad921d1ff7a00013b3013","rawdata",12,71,"0.1",11,3,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",23,65,"0.1",5,3,1,0.888888888888889
"5b9ad921d1ff7a00013b3013","rawdata",30,72,"0.1",12,3,1,0.857142857142857
"5e2c9acdcd89c82c3a1321ae","rawdata",9,66,"0.1",6,3,1,1
"5e40d4deaa21c630cc668919","rawdata",28,49,"0.1",19,2,1,0.4
"5e2c9acdcd89c82c3a1321ae","rawdata",26,67,"0.1",7,3,1,0.727272727272727
"5e2c9acdcd89c82c3a1321ae","rawdata",12,68,"0.1",8,3,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",29,69,"0.1",9,3,1,0.6
"5e30bc09cb60d9000cf4976b","rawdata",20,61,"0.1",1,3,1,0.285714285714286
"5e30bc09cb60d9000cf4976b","rawdata",9,62,"0.1",2,3,1,0.857142857142857
"5e40d4deaa21c630cc668919","rawdata",5,50,"0.1",20,2,1,0.222222222222222
"5b9ad921d1ff7a00013b3013","rawdata",17,73,"0.1",13,3,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",15,70,"0.1",10,3,1,1
"5e30bc09cb60d9000cf4976b","rawdata",29,63,"0.1",3,3,1,0.444444444444444
"5e30bc09cb60d9000cf4976b","rawdata",18,64,"0.1",4,3,1,0.333333333333333
"5e2c9acdcd89c82c3a1321ae","rawdata",1,71,"0.1",11,3,1,0.444444444444444
"5e40d4deaa21c630cc668919","rawdata",13,51,"0.1",21,2,1,0.363636363636364
"5e30bc09cb60d9000cf4976b","rawdata",7,65,"0.1",5,3,1,0
"5e2c9acdcd89c82c3a1321ae","rawdata",18,72,"0.1",12,3,1,0.333333333333333
"5e30bc09cb60d9000cf4976b","rawdata",27,66,"0.1",6,3,1,0.6
"5e40d4deaa21c630cc668919","rawdata",21,52,"0.1",22,2,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",4,73,"0.1",13,3,1,1
"5e2c9acdcd89c82c3a1321ae","rawdata",21,74,"0.1",14,3,1,0.666666666666667
"5e40d4deaa21c630cc668919","rawdata",29,53,"0.1",23,2,1,0.6
"5e2c9acdcd89c82c3a1321ae","rawdata",7,75,"0.1",15,3,1,0.333333333333333
"5b9ad921d1ff7a00013b3013","rawdata",4,74,"0.1",14,3,1,0.8
"5e2c9acdcd89c82c3a1321ae","rawdata",24,76,"0.1",16,3,1,1
"5e30bc09cb60d9000cf4976b","rawdata",16,67,"0.1",7,3,1,0
"5e40d4deaa21c630cc668919","rawdata",6,54,"0.1",24,2,1,0.857142857142857
"5e30bc09cb60d9000cf4976b","rawdata",5,68,"0.1",8,3,1,0.222222222222222
"5d8e79ccd0e8b9001846e8a8","rawdata",25,61,"0.1",1,3,1,0.8
"5e30bc09cb60d9000cf4976b","rawdata",25,69,"0.1",9,3,1,0.333333333333333
"5e2c9acdcd89c82c3a1321ae","rawdata",10,77,"0.1",17,3,1,0.285714285714286
"5e30bc09cb60d9000cf4976b","rawdata",14,70,"0.1",10,3,1,0.571428571428571
"5e40d4deaa21c630cc668919","rawdata",14,55,"0.1",25,2,1,0.285714285714286
"5e30bc09cb60d9000cf4976b","rawdata",3,71,"0.1",11,3,1,0.571428571428571
"5e30bc09cb60d9000cf4976b","rawdata",23,72,"0.1",12,3,1,0.333333333333333
"5e2c9acdcd89c82c3a1321ae","rawdata",27,78,"0.1",18,3,1,0.923076923076923
"5e2c9acdcd89c82c3a1321ae","rawdata",27,79,"0.1",19,3,1,0.923076923076923
"5e30bc09cb60d9000cf4976b","rawdata",12,73,"0.1",13,3,1,0.75
"5e30bc09cb60d9000cf4976b","rawdata",1,74,"0.1",14,3,1,0.4
"5e2c9acdcd89c82c3a1321ae","rawdata",30,80,"0.1",20,3,1,1
"5b9ad921d1ff7a00013b3013","rawdata",22,75,"0.1",15,3,1,0.5
"5e40d4deaa21c630cc668919","rawdata",22,56,"0.1",26,2,1,0
"5e30bc09cb60d9000cf4976b","rawdata",21,75,"0.1",15,3,1,1
"5e2c9acdcd89c82c3a1321ae","rawdata",16,81,"0.1",21,3,1,0.4
"5d8e79ccd0e8b9001846e8a8","rawdata",19,62,"0.1",2,3,1,0.6
"5e2c9acdcd89c82c3a1321ae","rawdata",2,82,"0.1",22,3,1,0.666666666666667
"5da689dc1ce19b0016500435","rawdata",17,39,"0.1",9,2,1,0.5
"5e40d4deaa21c630cc668919","rawdata",30,57,"0.1",27,2,1,0.888888888888889
"5e30bc09cb60d9000cf4976b","rawdata",10,76,"0.1",16,3,1,0.285714285714286
"5e2c9acdcd89c82c3a1321ae","rawdata",19,83,"0.1",23,3,1,0.285714285714286
"5d8e79ccd0e8b9001846e8a8","rawdata",13,63,"0.1",3,3,1,0.714285714285714
"5da689dc1ce19b0016500435","rawdata",12,40,"0.1",10,2,1,0.571428571428571
"5e2c9acdcd89c82c3a1321ae","rawdata",5,84,"0.1",24,3,1,0.444444444444444
"5e30bc09cb60d9000cf4976b","rawdata",30,77,"0.1",17,3,1,0.857142857142857
"5bbfdc2431e5760001b2dd4b","rawdata",28,1,"0.1",1,1,1,0.666666666666667
"5e40d4deaa21c630cc668919","rawdata",7,58,"0.1",28,2,1,0
"5da689dc1ce19b0016500435","rawdata",7,41,"0.1",11,2,1,0
"5e30bc09cb60d9000cf4976b","rawdata",19,78,"0.1",18,3,1,0
"5b9ad921d1ff7a00013b3013","rawdata",9,76,"0.1",16,3,1,0.933333333333333
"5d8e79ccd0e8b9001846e8a8","rawdata",7,64,"0.1",4,3,1,0.285714285714286
"5e30bc09cb60d9000cf4976b","rawdata",8,79,"0.1",19,3,1,0.666666666666667
"5e2c9acdcd89c82c3a1321ae","rawdata",22,85,"0.1",25,3,1,0.285714285714286
"5da689dc1ce19b0016500435","rawdata",2,42,"0.1",12,2,1,0.285714285714286
"5e30bc09cb60d9000cf4976b","rawdata",28,80,"0.1",20,3,1,0.285714285714286
"5e40d4deaa21c630cc668919","rawdata",15,59,"0.1",29,2,1,0.666666666666667
"5e30bc09cb60d9000cf4976b","rawdata",17,81,"0.1",21,3,1,0.8
"5da689dc1ce19b0016500435","rawdata",28,43,"0.1",13,2,1,0.285714285714286
"5e2c9acdcd89c82c3a1321ae","rawdata",8,86,"0.1",26,3,1,0.857142857142857
"5d8e79ccd0e8b9001846e8a8","rawdata",1,65,"0.1",5,3,1,0.666666666666667
"5bbfdc2431e5760001b2dd4b","rawdata",25,2,"0.1",2,1,1,0.6
"5e30bc09cb60d9000cf4976b","rawdata",6,82,"0.1",22,3,1,1
"5da689dc1ce19b0016500435","rawdata",23,44,"0.1",14,2,1,0.333333333333333
"5e40d4deaa21c630cc668919","rawdata",23,60,"0.1",30,2,1,0.888888888888889
"5e30bc09cb60d9000cf4976b","rawdata",26,83,"0.1",23,3,1,0.6
"5e2c9acdcd89c82c3a1321ae","rawdata",25,87,"0.1",27,3,1,0.8
"5e30bc09cb60d9000cf4976b","rawdata",15,84,"0.1",24,3,1,1
"5e2c9acdcd89c82c3a1321ae","rawdata",11,88,"0.1",28,3,1,0.75
"5da689dc1ce19b0016500435","rawdata",18,45,"0.1",15,2,1,0
"5bbfdc2431e5760001b2dd4b","rawdata",22,3,"0.1",3,1,1,0.5
"5da689dc1ce19b0016500435","rawdata",13,46,"0.1",16,2,1,0
"5e30bc09cb60d9000cf4976b","rawdata",4,85,"0.1",25,3,1,0.333333333333333
"5da689dc1ce19b0016500435","rawdata",8,47,"0.1",17,2,1,0.666666666666667
"5e30bc09cb60d9000cf4976b","rawdata",24,86,"0.1",26,3,1,0.888888888888889
"5e2c9acdcd89c82c3a1321ae","rawdata",28,89,"0.1",29,3,1,0.545454545454545
"5d8e79ccd0e8b9001846e8a8","rawdata",26,66,"0.1",6,3,1,0.833333333333333
"5bbfdc2431e5760001b2dd4b","rawdata",19,4,"0.1",4,1,1,0.615384615384615
"5e2c9acdcd89c82c3a1321ae","rawdata",14,90,"0.1",30,3,1,0.8
"5e30bc09cb60d9000cf4976b","rawdata",13,87,"0.1",27,3,1,0.363636363636364
"5e30bc09cb60d9000cf4976b","rawdata",2,88,"0.1",28,3,1,0.5
"5d8e79ccd0e8b9001846e8a8","rawdata",20,67,"0.1",7,3,1,0.444444444444444
"5b9ad921d1ff7a00013b3013","rawdata",27,77,"0.1",17,3,1,0.923076923076923
"5e30bc09cb60d9000cf4976b","rawdata",22,89,"0.1",29,3,1,0
"5e30bc09cb60d9000cf4976b","rawdata",11,90,"0.1",30,3,1,0.75
"5d8e79ccd0e8b9001846e8a8","rawdata",14,68,"0.1",8,3,1,0.727272727272727
"5bbfdc2431e5760001b2dd4b","rawdata",16,5,"0.1",5,1,1,0.75
"5d8e79ccd0e8b9001846e8a8","rawdata",8,69,"0.1",9,3,1,0.888888888888889
"5bbfdc2431e5760001b2dd4b","rawdata",13,6,"0.1",6,1,1,0.941176470588235
"5d8e79ccd0e8b9001846e8a8","rawdata",2,70,"0.1",10,3,1,0.727272727272727
"5b9ad921d1ff7a00013b3013","rawdata",14,78,"0.1",18,3,1,0.5
"5d8e79ccd0e8b9001846e8a8","rawdata",27,71,"0.1",11,3,1,0.857142857142857
"5bbfdc2431e5760001b2dd4b","rawdata",10,7,"0.1",7,1,1,0.615384615384615
"5d8e79ccd0e8b9001846e8a8","rawdata",21,72,"0.1",12,3,1,0.8
"5bbfdc2431e5760001b2dd4b","rawdata",7,8,"0.1",8,1,1,0.545454545454545
"5d8e79ccd0e8b9001846e8a8","rawdata",15,73,"0.1",13,3,1,0.5
"5da689dc1ce19b0016500435","rawdata",3,48,"0.1",18,2,1,0.857142857142857
"5da689dc1ce19b0016500435","rawdata",29,49,"0.1",19,2,1,0.444444444444444
"5bbfdc2431e5760001b2dd4b","rawdata",4,9,"0.1",9,1,1,0.25
"5b9ad921d1ff7a00013b3013","rawdata",1,79,"0.1",19,3,1,0.666666666666667
"5d8e79ccd0e8b9001846e8a8","rawdata",9,74,"0.1",14,3,1,1
"5d8e79ccd0e8b9001846e8a8","rawdata",3,75,"0.1",15,3,1,0.8
"5b9ad921d1ff7a00013b3013","rawdata",19,80,"0.1",20,3,1,0.285714285714286
"5da689dc1ce19b0016500435","rawdata",24,50,"0.1",20,2,1,0.666666666666667
"5d8e79ccd0e8b9001846e8a8","rawdata",28,76,"0.1",16,3,1,0.727272727272727
"5bbfdc2431e5760001b2dd4b","rawdata",1,10,"0.1",10,1,1,0.545454545454545
"5da689dc1ce19b0016500435","rawdata",19,51,"0.1",21,2,1,0.333333333333333
"5b9ad921d1ff7a00013b3013","rawdata",6,81,"0.1",21,3,1,1
"5da689dc1ce19b0016500435","rawdata",14,52,"0.1",22,2,1,0.5
"5da689dc1ce19b0016500435","rawdata",9,53,"0.1",23,2,1,0.857142857142857
"5d8e79ccd0e8b9001846e8a8","rawdata",22,77,"0.1",17,3,1,0.222222222222222
"5b9ad921d1ff7a00013b3013","rawdata",24,82,"0.1",22,3,1,1
"5da689dc1ce19b0016500435","rawdata",4,54,"0.1",24,2,1,0
"5d8e79ccd0e8b9001846e8a8","rawdata",16,78,"0.1",18,3,1,0.5
"5b9ad921d1ff7a00013b3013","rawdata",11,83,"0.1",23,3,1,0.666666666666667
"5b9ad921d1ff7a00013b3013","rawdata",29,84,"0.1",24,3,1,0.727272727272727
"5d8e79ccd0e8b9001846e8a8","rawdata",10,79,"0.1",19,3,1,0.833333333333333
"5d8e79ccd0e8b9001846e8a8","rawdata",4,80,"0.1",20,3,1,0.5
"5bbfdc2431e5760001b2dd4b","rawdata",29,11,"0.1",11,1,1,0.769230769230769
"5b9ad921d1ff7a00013b3013","rawdata",16,85,"0.1",25,3,1,0.222222222222222
"5d8e79ccd0e8b9001846e8a8","rawdata",29,81,"0.1",21,3,1,0.923076923076923
"5b9ad921d1ff7a00013b3013","rawdata",3,86,"0.1",26,3,1,0.888888888888889
"5bbfdc2431e5760001b2dd4b","rawdata",26,12,"0.1",12,1,1,0.833333333333333
"5b9ad921d1ff7a00013b3013","rawdata",21,87,"0.1",27,3,1,0.8
"5d8e79ccd0e8b9001846e8a8","rawdata",23,82,"0.1",22,3,1,0.727272727272727
"5d8e79ccd0e8b9001846e8a8","rawdata",17,83,"0.1",23,3,1,0.8
"5b9ad921d1ff7a00013b3013","rawdata",8,88,"0.1",28,3,1,0.75
"5b9ad921d1ff7a00013b3013","rawdata",26,89,"0.1",29,3,1,0.727272727272727
"5d8e79ccd0e8b9001846e8a8","rawdata",11,84,"0.1",24,3,1,0.909090909090909
"5bbfdc2431e5760001b2dd4b","rawdata",23,13,"0.1",13,1,1,0.727272727272727
"5da689dc1ce19b0016500435","rawdata",30,55,"0.1",25,2,1,0.666666666666667
"5b9ad921d1ff7a00013b3013","rawdata",13,90,"0.1",30,3,1,0.363636363636364
"5d8e79ccd0e8b9001846e8a8","rawdata",5,85,"0.1",25,3,1,0.8
"5bbfdc2431e5760001b2dd4b","rawdata",20,14,"0.1",14,1,1,0.25
"5d8e79ccd0e8b9001846e8a8","rawdata",30,86,"0.1",26,3,1,0.888888888888889
"5bbfdc2431e5760001b2dd4b","rawdata",17,15,"0.1",15,1,1,0.666666666666667
"5bbfdc2431e5760001b2dd4b","rawdata",14,16,"0.1",16,1,1,0.5
"5da689dc1ce19b0016500435","rawdata",25,56,"0.1",26,2,1,0.333333333333333
"5bbfdc2431e5760001b2dd4b","rawdata",11,17,"0.1",17,1,1,0.888888888888889
"5d8e79ccd0e8b9001846e8a8","rawdata",24,87,"0.1",27,3,1,0.8
"5d8e79ccd0e8b9001846e8a8","rawdata",18,88,"0.1",28,3,1,0.571428571428571
"5bbfdc2431e5760001b2dd4b","rawdata",8,18,"0.1",18,1,1,0.857142857142857
"5d8e79ccd0e8b9001846e8a8","rawdata",12,89,"0.1",29,3,1,0.727272727272727
"5bbfdc2431e5760001b2dd4b","rawdata",5,19,"0.1",19,1,1,0.6
"5d8e79ccd0e8b9001846e8a8","rawdata",6,90,"0.1",30,3,1,0.888888888888889
"5da689dc1ce19b0016500435","rawdata",20,57,"0.1",27,2,1,0
"5bbfdc2431e5760001b2dd4b","rawdata",2,20,"0.1",20,1,1,0.666666666666667
"5bbfdc2431e5760001b2dd4b","rawdata",30,21,"0.1",21,1,1,0.666666666666667
"5da689dc1ce19b0016500435","rawdata",15,58,"0.1",28,2,1,0
"5bbfdc2431e5760001b2dd4b","rawdata",27,22,"0.1",22,1,1,0.833333333333333
"5bbfdc2431e5760001b2dd4b","rawdata",24,23,"0.1",23,1,1,0.857142857142857
"5da689dc1ce19b0016500435","rawdata",10,59,"0.1",29,2,1,0
"5bbfdc2431e5760001b2dd4b","rawdata",21,24,"0.1",24,1,1,0.8
"5bbfdc2431e5760001b2dd4b","rawdata",18,25,"0.1",25,1,1,0.4
"5bbfdc2431e5760001b2dd4b","rawdata",15,26,"0.1",26,1,1,1
"5bbfdc2431e5760001b2dd4b","rawdata",12,27,"0.1",27,1,1,0.75
"5da689dc1ce19b0016500435","rawdata",5,60,"0.1",30,2,1,0.25
"5bbfdc2431e5760001b2dd4b","rawdata",9,28,"0.1",28,1,1,0.769230769230769
"5bbfdc2431e5760001b2dd4b","rawdata",6,29,"0.1",29,1,1,0.857142857142857
"5bbfdc2431e5760001b2dd4b","rawdata",3,30,"0.1",30,1,1,0.75
"55f1d57632af74001217014d","rawdata",27,1,"0.1",1,1,1,0.8
"55f1d57632af74001217014d","rawdata",23,2,"0.1",2,1,1,0.666666666666667
"55f1d57632af74001217014d","rawdata",19,3,"0.1",3,1,1,0.6
"55f1d57632af74001217014d","rawdata",15,4,"0.1",4,1,1,0.666666666666667
"55f1d57632af74001217014d","rawdata",11,5,"0.1",5,1,1,0.666666666666667
"55f1d57632af74001217014d","rawdata",7,6,"0.1",6,1,1,0.25
"55f1d57632af74001217014d","rawdata",3,7,"0.1",7,1,1,0.571428571428571
"55f1d57632af74001217014d","rawdata",30,8,"0.1",8,1,1,1
"55f1d57632af74001217014d","rawdata",26,9,"0.1",9,1,1,0
"55f1d57632af74001217014d","rawdata",22,10,"0.1",10,1,1,0
"55f1d57632af74001217014d","rawdata",18,11,"0.1",11,1,1,0.8
"55f1d57632af74001217014d","rawdata",14,12,"0.1",12,1,1,0.75
"55f1d57632af74001217014d","rawdata",10,13,"0.1",13,1,1,0.5
"55f1d57632af74001217014d","rawdata",6,14,"0.1",14,1,1,0.666666666666667
"55f1d57632af74001217014d","rawdata",2,15,"0.1",15,1,1,0.5
"55f1d57632af74001217014d","rawdata",29,16,"0.1",16,1,1,0.444444444444444
"55f1d57632af74001217014d","rawdata",25,17,"0.1",17,1,1,0.285714285714286
"55f1d57632af74001217014d","rawdata",21,18,"0.1",18,1,1,0.4
"55f1d57632af74001217014d","rawdata",17,19,"0.1",19,1,1,0.666666666666667
"55f1d57632af74001217014d","rawdata",13,20,"0.1",20,1,1,0.363636363636364
"55f1d57632af74001217014d","rawdata",9,21,"0.1",21,1,1,0.545454545454545
"55f1d57632af74001217014d","rawdata",5,22,"0.1",22,1,1,0.6
"55f1d57632af74001217014d","rawdata",1,23,"0.1",23,1,1,0.571428571428571
"55f1d57632af74001217014d","rawdata",28,24,"0.1",24,1,1,0.222222222222222
"55f1d57632af74001217014d","rawdata",24,25,"0.1",25,1,1,0.5
"55f1d57632af74001217014d","rawdata",20,26,"0.1",26,1,1,0.25
"55f1d57632af74001217014d","rawdata",16,27,"0.1",27,1,1,0.2
"55f1d57632af74001217014d","rawdata",12,28,"0.1",28,1,1,0.571428571428571
"55f1d57632af74001217014d","rawdata",8,29,"0.1",29,1,1,0.333333333333333
"55f1d57632af74001217014d","rawdata",4,30,"0.1",30,1,1,0.4
"5c6dee52031a7c000190891f","rawdata",30,61,"0.1",1,3,1,0.4
"5c6dee52031a7c000190891f","rawdata",29,62,"0.1",2,3,1,0.25
"5c6dee52031a7c000190891f","rawdata",28,63,"0.1",3,3,1,0.285714285714286
"5c6dee52031a7c000190891f","rawdata",27,64,"0.1",4,3,1,0.444444444444444
"5c6dee52031a7c000190891f","rawdata",26,65,"0.1",5,3,1,0.25
"5c6dee52031a7c000190891f","rawdata",25,66,"0.1",6,3,1,0
"5c6dee52031a7c000190891f","rawdata",24,67,"0.1",7,3,1,0.4
"5c6dee52031a7c000190891f","rawdata",23,68,"0.1",8,3,1,0.333333333333333
"5c6dee52031a7c000190891f","rawdata",22,69,"0.1",9,3,1,0
"5c6dee52031a7c000190891f","rawdata",21,70,"0.1",10,3,1,1
"5c6dee52031a7c000190891f","rawdata",20,71,"0.1",11,3,1,0.333333333333333
"5c6dee52031a7c000190891f","rawdata",19,72,"0.1",12,3,1,0.333333333333333
"5c6dee52031a7c000190891f","rawdata",18,73,"0.1",13,3,1,0.666666666666667
"5c6dee52031a7c000190891f","rawdata",17,74,"0.1",14,3,1,0.5
"5c6dee52031a7c000190891f","rawdata",16,75,"0.1",15,3,1,0
"5c6dee52031a7c000190891f","rawdata",15,76,"0.1",16,3,1,1
