"prolific_pid","id","tp","tn","fp","fn","condition","incentive","trial","duration","nregions","trial_id","ntrials","alpha","block"
"5e0d23f4805a304c6af82a0d",7543,2,4,0,6,"raw-data",5,4,113.747,"12",7,12,0.05,1
"5dc4bc30569be3387eb6b52f",7544,1,4,0,3,"raw-data",5,13,17.059,"8",9,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7545,3,3,0,2,"raw-data",5,1,7.684,"8",32,8,0.05,2
"5cb0d51dccd0e9001347960d",7546,3,5,0,0,"raw-data",5,3,21.276,"8",2,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7547,3,2,0,3,"raw-data",5,17,6.143,"8",33,8,0.05,2
"5dc4bc30569be3387eb6b52f",7548,2,5,1,0,"raw-data",5,11,18.388,"8",10,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7549,2,3,1,2,"raw-data",5,2,12.839,"8",34,8,0.05,2
"5dc4bc30569be3387eb6b52f",7550,2,6,0,0,"raw-data",5,9,8.925,"8",11,8,0.05,1
"5cb0d51dccd0e9001347960d",7551,6,1,0,1,"raw-data",5,20,25.934,"8",3,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7552,3,3,0,2,"raw-data",5,18,8.051,"8",35,8,0.05,2
"5e0d23f4805a304c6af82a0d",7554,2,7,0,3,"raw-data",5,9,38.272,"12",8,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7555,2,4,1,1,"raw-data",5,3,7.689,"8",36,8,0.05,2
"5dc4bc30569be3387eb6b52f",7556,1,4,0,3,"raw-data",5,7,14.176,"8",12,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7557,2,3,1,2,"raw-data",5,19,6.063,"8",37,8,0.05,2
"58df3679aedfd50001526bcf",7558,6,4,1,1,"raw-data",5,6,109.059,"12",1,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7559,2,4,0,2,"raw-data",5,4,4.361,"8",38,8,0.05,2
"5dc4bc30569be3387eb6b52f",7560,2,4,0,2,"raw-data",5,5,8.153,"8",13,8,0.05,1
"5cb0d51dccd0e9001347960d",7561,5,2,1,0,"raw-data",5,6,24.191,"8",4,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7562,4,1,0,3,"raw-data",5,20,8.075,"8",39,8,0.05,2
"5e0d23f4805a304c6af82a0d",7563,4,2,0,6,"raw-data",5,14,27.292,"12",9,12,0.05,1
"5dc4bc30569be3387eb6b52f",7564,0,5,0,3,"raw-data",5,3,13.251,"8",14,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7565,3,4,0,1,"raw-data",5,5,8.927,"8",40,8,0.05,2
"5cb0d51dccd0e9001347960d",7567,2,3,0,3,"raw-data",5,23,16.586,"8",5,8,0.05,1
"5e0d23f4805a304c6af82a0d",7568,3,7,0,2,"raw-data",5,19,14.455,"12",10,12,0.05,1
"5dc4bc30569be3387eb6b52f",7569,1,3,0,4,"raw-data",5,1,11.284,"8",15,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7570,3,3,0,2,"raw-data",5,21,10.513,"8",41,8,0.05,2
"5dcaca406f3f1679d7a65c67",7571,6,3,1,2,"raw-data",5,1,96.477,"12",1,12,0.05,1
"5dc4bc30569be3387eb6b52f",7572,3,3,0,2,"raw-data",5,30,9.411,"8",16,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7573,4,3,0,1,"raw-data",5,6,8.281,"8",42,8,0.05,2
"5e0d23f4805a304c6af82a0d",7574,6,3,0,3,"raw-data",5,24,11.939,"12",11,12,0.05,1
"5c6fd4307a844e0001b2eb29",7575,1,4,0,3,"raw-data",5,7,33.373,"8",1,8,0.05,1
"5cb0d51dccd0e9001347960d",7576,2,5,1,0,"raw-data",5,9,19.285,"8",6,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7577,2,2,0,4,"raw-data",5,22,5.056,"8",43,8,0.05,2
"5dc4bc30569be3387eb6b52f",7578,2,4,1,1,"raw-data",5,28,11.178,"8",17,8,0.05,1
"5e0d23f4805a304c6af82a0d",7579,3,9,0,0,"raw-data",5,29,10.787,"12",12,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7580,2,4,0,2,"raw-data",5,7,6.152,"8",44,8,0.05,2
"58df3679aedfd50001526bcf",7581,9,2,1,0,"raw-data",5,12,51.818,"12",2,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7582,3,3,0,2,"raw-data",5,23,5.768,"8",45,8,0.05,2
"5cb0d51dccd0e9001347960d",7584,3,2,0,3,"raw-data",5,26,17.318,"8",7,8,0.05,1
"5e0d23f4805a304c6af82a0d",7585,5,6,1,0,"raw-data",5,3,7.703,"12",13,12,0.05,1
"5dc4bc30569be3387eb6b52f",7586,2,2,0,4,"raw-data",5,26,9.849,"8",18,8,0.05,1
"5dcaca406f3f1679d7a65c67",7587,3,7,0,2,"raw-data",5,2,27.394,"12",2,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7588,2,6,0,0,"raw-data",5,8,6.152,"8",46,8,0.05,2
"5c6fd4307a844e0001b2eb29",7589,1,2,0,5,"raw-data",5,14,26.073,"8",2,8,0.05,1
"5dc4bc30569be3387eb6b52f",7590,4,3,0,1,"raw-data",5,24,8.191,"8",19,8,0.05,1
"5cb0d51dccd0e9001347960d",7591,5,3,0,0,"raw-data",5,12,15.646,"8",8,8,0.05,1
"5e0d23f4805a304c6af82a0d",7592,1,8,0,3,"raw-data",5,8,15.714,"12",14,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7593,3,3,0,2,"raw-data",5,24,9.922,"8",47,8,0.05,2
"5c6fd4307a844e0001b2eb29",7594,2,3,0,3,"raw-data",5,21,9.38,"8",3,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7595,2,6,0,0,"raw-data",5,9,6.322,"8",48,8,0.05,2
"5dc4bc30569be3387eb6b52f",7596,1,1,1,5,"raw-data",5,22,15.761,"8",20,8,0.05,1
"5c6fd4307a844e0001b2eb29",7597,1,5,0,2,"raw-data",5,28,8.739,"8",4,8,0.05,1
"5dcaca406f3f1679d7a65c67",7598,4,7,0,1,"raw-data",5,3,24.72,"12",3,12,0.05,1
"5e0d23f4805a304c6af82a0d",7599,0,7,1,4,"raw-data",5,13,11.364,"12",15,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7600,2,5,0,1,"raw-data",5,25,8.79,"8",49,8,0.05,2
"5cb0d51dccd0e9001347960d",7601,1,5,0,2,"raw-data",5,29,16.825,"8",9,8,0.05,1
"5dc4bc30569be3387eb6b52f",7602,4,1,0,3,"raw-data",5,20,8.816,"8",21,8,0.05,1
"5c6fd4307a844e0001b2eb29",7603,1,4,0,3,"raw-data",5,4,9.643,"8",5,8,0.05,1
"58df3679aedfd50001526bcf",7604,6,4,2,0,"raw-data",5,18,44.549,"12",3,12,0.05,1
"5e0d23f4805a304c6af82a0d",7605,4,6,0,2,"raw-data",5,18,14.405,"12",16,12,0.05,1
"5c6fd4307a844e0001b2eb29",7606,0,6,0,2,"raw-data",5,11,5.697,"8",6,8,0.05,1
"5cb0d51dccd0e9001347960d",7607,6,2,0,0,"raw-data",5,15,12.549,"8",10,8,0.05,1
"5dc4bc30569be3387eb6b52f",7608,2,3,0,3,"raw-data",5,18,13.128,"8",22,8,0.05,1
"5c6fd4307a844e0001b2eb29",7609,1,3,0,4,"raw-data",5,18,12.704,"8",7,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7610,0,3,0,5,"raw-data",5,10,9.767,"8",50,8,0.05,2
"5e0d23f4805a304c6af82a0d",7611,3,5,0,4,"raw-data",5,23,15.273,"12",17,12,0.05,1
"5c6fd4307a844e0001b2eb29",7613,0,5,0,3,"raw-data",5,25,8.399,"8",8,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7614,3,2,0,3,"raw-data",5,26,8.087,"8",51,8,0.05,2
"5c6fd4307a844e0001b2eb29",7615,0,3,0,5,"raw-data",5,1,6.007,"8",9,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7616,2,6,0,0,"raw-data",5,11,6.098,"8",52,8,0.05,2
"5e0d23f4805a304c6af82a0d",7617,0,8,0,4,"raw-data",5,28,15.326,"12",18,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7618,4,3,0,1,"raw-data",5,27,7.683,"8",53,8,0.05,2
"5c6fd4307a844e0001b2eb29",7619,1,6,0,1,"raw-data",5,8,8.439,"8",10,8,0.05,1
"5cb0d51dccd0e9001347960d",7620,1,3,0,4,"raw-data",5,1,34.036,"8",11,8,0.05,1
"5dc4bc30569be3387eb6b52f",7621,1,4,0,3,"raw-data",5,16,9.081,"8",23,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7622,3,3,0,2,"raw-data",5,12,7.886,"8",54,8,0.05,2
"5dcaca406f3f1679d7a65c67",7623,2,4,0,6,"raw-data",5,4,61.646,"12",4,12,0.05,1
"5c6fd4307a844e0001b2eb29",7624,2,2,0,4,"raw-data",5,15,10.855,"8",11,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7625,2,4,1,1,"raw-data",5,28,6.478,"8",55,8,0.05,2
"5dc4bc30569be3387eb6b52f",7626,3,2,0,3,"raw-data",5,14,9.621,"8",24,8,0.05,1
"5e0d23f4805a304c6af82a0d",7627,4,7,0,1,"raw-data",5,2,23.356,"12",19,12,0.05,1
"5cb0d51dccd0e9001347960d",7628,5,3,0,0,"raw-data",5,18,17.126,"8",12,8,0.05,1
"58df3679aedfd50001526bcf",7629,7,3,0,2,"raw-data",5,24,58.965,"12",4,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7630,1,4,0,3,"raw-data",5,13,3.921,"8",56,8,0.05,2
"5c6fd4307a844e0001b2eb29",7631,0,2,0,6,"raw-data",5,22,9.953,"8",12,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7632,3,5,0,0,"raw-data",5,29,7.241,"8",57,8,0.05,2
"5cb0d51dccd0e9001347960d",7633,1,4,0,3,"raw-data",5,4,10.306,"8",13,8,0.05,1
"5dc4bc30569be3387eb6b52f",7634,3,3,0,2,"raw-data",5,12,11.361,"8",25,8,0.05,1
"5c6fd4307a844e0001b2eb29",7635,0,5,0,3,"raw-data",5,29,8.132,"8",13,8,0.05,1
"5e0d23f4805a304c6af82a0d",7636,0,6,0,6,"raw-data",5,7,13.788,"12",20,12,0.05,1
"5e0124714c81b2d1b3a4ca2e",7637,4,2,0,2,"raw-data",5,14,5.219,"8",58,8,0.05,2
"5dcaca406f3f1679d7a65c67",7638,2,5,0,5,"raw-data",5,5,24.651,"12",5,12,0.05,1
"5c6fd4307a844e0001b2eb29",7639,2,4,0,2,"raw-data",5,5,7.834,"8",14,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7640,3,3,0,2,"raw-data",5,30,6.375,"8",59,8,0.05,2
"5dc4bc30569be3387eb6b52f",7641,0,3,0,5,"raw-data",5,10,12.54,"8",26,8,0.05,1
"5e0124714c81b2d1b3a4ca2e",7642,5,2,0,1,"raw-data",5,15,5.472,"8",60,8,0.05,2
"5cb0d51dccd0e9001347960d",7643,1,3,0,4,"raw-data",5,21,17.876,"8",14,8,0.05,1
"5c6fd4307a844e0001b2eb29",7644,2,3,0,3,"raw-data",5,12,10.795,"8",15,8,0.05,1
"58df3679aedfd50001526bcf",7645,4,6,0,2,"raw-data",5,30,30.409,"12",5,12,0.05,1
"5dc4bc30569be3387eb6b52f",7646,2,6,0,0,"raw-data",5,8,8.665,"8",27,8,0.05,1
"5e0d23f4805a304c6af82a0d",7647,7,3,0,2,"raw-data",5,12,19.253,"12",21,12,0.05,1
"5c6fd4307a844e0001b2eb29",7648,0,4,0,4,"raw-data",5,19,7.362,"8",16,8,0.05,1
"5dcaca406f3f1679d7a65c67",7649,4,5,0,3,"raw-data",5,6,25.869,"12",6,12,0.05,1
"5e0d23f4805a304c6af82a0d",7650,1,3,0,8,"raw-data",5,17,10.625,"12",22,12,0.05,1
"5dc4bc30569be3387eb6b52f",7651,3,3,0,2,"raw-data",5,6,13.069,"8",28,8,0.05,1
"5cb0d51dccd0e9001347960d",7652,2,4,0,2,"raw-data",5,7,18.706,"8",15,8,0.05,1
"5c6fd4307a844e0001b2eb29",7653,1,2,0,5,"raw-data",5,26,14.968,"8",17,8,0.05,1
"5dc4bc30569be3387eb6b52f",7654,1,4,0,3,"raw-data",5,4,8.233,"8",29,8,0.05,1
"5cb0d51dccd0e9001347960d",7655,4,3,0,1,"raw-data",5,24,11.34,"8",16,8,0.05,1
"5dc4bc30569be3387eb6b52f",7656,1,4,0,3,"raw-data",5,2,6.933,"8",30,8,0.05,1
"58df3679aedfd50001526bcf",7657,2,5,0,5,"raw-data",5,5,29.898,"12",6,12,0.05,1
"5dcaca406f3f1679d7a65c67",7658,0,6,0,6,"raw-data",5,7,26.022,"12",7,12,0.05,1
"5c6fd4307a844e0001b2eb29",7659,1,4,0,3,"raw-data",5,2,19.713,"8",18,8,0.05,1
"5cb0d51dccd0e9001347960d",7660,0,2,1,5,"raw-data",5,10,16.975,"8",17,8,0.05,1
"58df3679aedfd50001526bcf",7661,1,9,0,2,"raw-data",5,11,17.904,"12",7,12,0.05,1
"5cab8cadd0f9c90016b178b0",7662,4,2,4,2,"raw-data",5,7,78.974,"12",1,12,0.05,1
"5e0d23f4805a304c6af82a0d",7663,1,4,0,7,"raw-data",5,22,18.157,"12",23,12,0.05,1
"5cb0d51dccd0e9001347960d",7664,5,3,0,0,"raw-data",5,27,17.288,"8",18,8,0.05,1
"5c6fd4307a844e0001b2eb29",7665,1,6,0,1,"raw-data",5,9,20.746,"8",19,8,0.05,1
"5e0d23f4805a304c6af82a0d",7666,6,4,0,2,"raw-data",5,27,9.409,"12",24,12,0.05,1
"5dcaca406f3f1679d7a65c67",7667,2,8,0,2,"raw-data",5,8,32.632,"12",8,12,0.05,1
"5c6fd4307a844e0001b2eb29",7668,0,4,0,4,"raw-data",5,16,8.647,"8",20,8,0.05,1
"5cb0d51dccd0e9001347960d",7669,1,4,0,3,"raw-data",5,13,9.338,"8",19,8,0.05,1
"58df3679aedfd50001526bcf",7670,2,3,0,7,"raw-data",5,17,31.409,"12",8,12,0.05,1
"5e0d23f4805a304c6af82a0d",7671,4,4,0,4,"raw-data",5,1,14.066,"12",25,12,0.05,1
"5cb0d51dccd0e9001347960d",7672,4,3,0,1,"raw-data",5,30,10.162,"8",20,8,0.05,1
"5c6fd4307a844e0001b2eb29",7673,2,3,0,3,"raw-data",5,23,10.535,"8",21,8,0.05,1
"5dc4bc30569be3387eb6b52f",7674,3,9,0,0,"raw-data",5,29,17.103,"12",31,12,0.05,2
"5e0d23f4805a304c6af82a0d",7675,4,5,0,3,"raw-data",5,6,8.95,"12",26,12,0.05,1
"5cb0d51dccd0e9001347960d",7676,1,4,0,3,"raw-data",5,16,12.29,"8",21,8,0.05,1
"5c6fd4307a844e0001b2eb29",7677,3,3,0,2,"raw-data",5,30,11.247,"8",22,8,0.05,1
"5dc4bc30569be3387eb6b52f",7678,6,4,0,2,"raw-data",5,27,15.49,"12",32,12,0.05,2
"58df3679aedfd50001526bcf",7679,5,5,0,2,"raw-data",5,23,23.252,"12",9,12,0.05,1
"5cb0d51dccd0e9001347960d",7680,1,4,0,3,"raw-data",5,2,9.655,"8",22,8,0.05,1
"5dcaca406f3f1679d7a65c67",7681,3,7,0,2,"raw-data",5,9,37.094,"12",9,12,0.05,1
"5cab8cadd0f9c90016b178b0",7682,4,2,0,6,"raw-data",5,14,64.19,"12",2,12,0.05,1
"5e0d23f4805a304c6af82a0d",7683,1,9,0,2,"raw-data",5,11,27.036,"12",27,12,0.05,1
"58df3679aedfd50001526bcf",7684,2,9,0,1,"raw-data",5,29,25.586,"12",10,12,0.05,1
"5e0d23f4805a304c6af82a0d",7685,2,5,0,5,"raw-data",5,16,12.314,"12",28,12,0.05,1
"5e0d23f4805a304c6af82a0d",7686,3,5,0,4,"raw-data",5,21,9.212,"12",29,12,0.05,1
"5dcaca406f3f1679d7a65c67",7687,3,6,0,3,"raw-data",5,10,33.797,"12",10,12,0.05,1
"5c6fd4307a844e0001b2eb29",7688,2,3,0,3,"raw-data",5,6,18.944,"8",23,8,0.05,1
"5dc4bc30569be3387eb6b52f",7689,4,5,1,2,"raw-data",5,25,10.849,"12",33,12,0.05,2
"5cb0d51dccd0e9001347960d",7690,0,4,0,4,"raw-data",5,19,24.141,"8",23,8,0.05,1
"5c6fd4307a844e0001b2eb29",7691,1,4,0,3,"raw-data",5,13,6.742,"8",24,8,0.05,1
"5e0d23f4805a304c6af82a0d",7692,3,3,0,6,"raw-data",5,26,10.446,"12",30,12,0.05,1
"5c6fd4307a844e0001b2eb29",7693,3,1,0,4,"raw-data",5,20,8.824,"8",25,8,0.05,1
"5dc4bc30569be3387eb6b52f",7694,4,5,0,3,"raw-data",5,23,8.55,"12",34,12,0.05,2
"5cb0d51dccd0e9001347960d",7695,2,4,0,2,"raw-data",5,5,12.373,"8",24,8,0.05,1
"5dcaca406f3f1679d7a65c67",7696,1,9,0,2,"raw-data",5,11,20.738,"12",11,12,0.05,1
"58df3679aedfd50001526bcf",7697,0,4,0,8,"raw-data",5,4,38.421,"12",11,12,0.05,1
"5dc4bc30569be3387eb6b52f",7698,4,5,0,3,"raw-data",5,21,10.009,"12",35,12,0.05,2
"5e0d23f4805a304c6af82a0d",7699,2,4,0,2,"raw-data",5,5,13.339,"8",31,8,0.05,2
"5c6fd4307a844e0001b2eb29",7700,5,3,0,0,"raw-data",5,27,16.507,"8",26,8,0.05,1
"5dcaca406f3f1679d7a65c67",7701,5,3,0,4,"raw-data",5,12,19.846,"12",12,12,0.05,1
"5cb0d51dccd0e9001347960d",7702,2,2,0,4,"raw-data",5,22,22.21,"8",25,8,0.05,1
"5e0d23f4805a304c6af82a0d",7703,0,3,0,5,"raw-data",5,10,9.492,"8",32,8,0.05,2
"5e0d23f4805a304c6af82a0d",7704,5,2,0,1,"raw-data",5,15,7.249,"8",33,8,0.05,2
"5dc4bc30569be3387eb6b52f",7705,3,7,0,2,"raw-data",5,19,11.323,"12",36,12,0.05,2
"5cb0d51dccd0e9001347960d",7706,1,6,0,1,"raw-data",5,8,11.39,"8",26,8,0.05,1
"5e0d23f4805a304c6af82a0d",7707,2,1,0,5,"raw-data",5,20,5.631,"8",34,8,0.05,2
"5c6fd4307a844e0001b2eb29",7708,1,5,0,2,"raw-data",5,3,22.969,"8",27,8,0.05,1
"5c6fd4307a844e0001b2eb29",7709,0,3,0,5,"raw-data",5,10,7.779,"8",28,8,0.05,1
"58df3679aedfd50001526bcf",7710,4,6,0,2,"raw-data",5,10,38.712,"12",12,12,0.05,1
"5dc4bc30569be3387eb6b52f",7711,2,3,0,7,"raw-data",5,17,12.113,"12",37,12,0.05,2
"5e0d23f4805a304c6af82a0d",7712,1,5,0,2,"raw-data",5,25,11.255,"8",35,8,0.05,2
"5dcaca406f3f1679d7a65c67",7713,0,7,1,4,"raw-data",5,13,27.262,"12",13,12,0.05,1
"5cb0d51dccd0e9001347960d",7714,0,5,0,3,"raw-data",5,25,14.364,"8",27,8,0.05,1
"5c6fd4307a844e0001b2eb29",7715,3,2,0,3,"raw-data",5,17,8.431,"8",29,8,0.05,1
"5dc4bc30569be3387eb6b52f",7716,6,6,0,0,"raw-data",5,15,11.704,"12",38,12,0.05,2
"5e0d6dee4f40fb4f60fc0494",7717,1,4,0,3,"raw-data",5,4,51.374,"8",1,8,0.05,1
"5cab8cadd0f9c90016b178b0",7718,6,4,1,1,"raw-data",5,21,110.733,"12",3,12,0.05,1
"5cb0d51dccd0e9001347960d",7719,2,5,1,0,"raw-data",5,11,18.555,"8",28,8,0.05,1
"5c6fd4307a844e0001b2eb29",7720,2,3,0,3,"raw-data",5,24,13.899,"8",30,8,0.05,1
"5dcaca406f3f1679d7a65c67",7721,0,2,0,10,"raw-data",5,14,24.336,"12",14,12,0.05,1
"5dc4bc30569be3387eb6b52f",7722,1,7,1,3,"raw-data",5,13,15.605,"12",39,12,0.05,2
"5cb0d51dccd0e9001347960d",7723,1,5,0,2,"raw-data",5,28,10.611,"8",29,8,0.05,1
"5dc4bc30569be3387eb6b52f",7724,1,9,0,2,"raw-data",5,11,13.113,"12",40,12,0.05,2
"5e0d6dee4f40fb4f60fc0494",7725,2,6,0,0,"raw-data",5,8,28.171,"8",2,8,0.05,1
"5cb0d51dccd0e9001347960d",7726,3,2,0,3,"raw-data",5,14,19.224,"8",30,8,0.05,1
"5dc4bc30569be3387eb6b52f",7727,2,5,2,3,"raw-data",5,9,13.739,"12",41,12,0.05,2
"5dcaca406f3f1679d7a65c67",7728,5,6,0,1,"raw-data",5,15,33.926,"12",15,12,0.05,1
"58df3679aedfd50001526bcf",7729,2,5,0,5,"raw-data",5,16,62.545,"12",13,12,0.05,1
"5c6fd4307a844e0001b2eb29",7730,0,6,0,6,"raw-data",5,7,22.102,"12",31,12,0.05,2
"5dc4bc30569be3387eb6b52f",7731,1,6,0,5,"raw-data",5,7,25.29,"12",42,12,0.05,2
"5dcaca406f3f1679d7a65c67",7732,2,5,0,5,"raw-data",5,16,22.359,"12",16,12,0.05,1
"5cab8cadd0f9c90016b178b0",7733,4,5,3,0,"raw-data",5,28,67.727,"12",4,12,0.05,1
"58df3679aedfd50001526bcf",7734,2,3,1,6,"raw-data",5,22,27.527,"12",14,12,0.05,1
"5cb0d51dccd0e9001347960d",7735,2,3,0,7,"raw-data",5,17,21.408,"12",31,12,0.05,2
"5e0d23f4805a304c6af82a0d",7736,3,3,0,2,"raw-data",5,30,90.733,"8",36,8,0.05,2
"5dc4bc30569be3387eb6b52f",7737,4,5,0,3,"raw-data",5,5,11.446,"12",43,12,0.05,2
"5c6fd4307a844e0001b2eb29",7738,4,2,0,6,"raw-data",5,14,23.443,"12",32,12,0.05,2
"5e0d23f4805a304c6af82a0d",7739,1,4,0,3,"raw-data",5,4,6.632,"8",37,8,0.05,2
"5dcaca406f3f1679d7a65c67",7740,1,3,0,8,"raw-data",5,17,16.793,"12",17,12,0.05,1
"5e0d23f4805a304c6af82a0d",7741,0,6,0,2,"raw-data",5,9,6.748,"8",38,8,0.05,2
"5dc4bc30569be3387eb6b52f",7742,5,6,1,0,"raw-data",5,3,13.235,"12",44,12,0.05,2
"5cb0d51dccd0e9001347960d",7743,5,7,0,0,"raw-data",5,3,18.956,"12",32,12,0.05,2
"58df3679aedfd50001526bcf",7744,3,8,0,1,"raw-data",5,28,19.638,"12",15,12,0.05,1
"5e0d23f4805a304c6af82a0d",7745,2,2,0,4,"raw-data",5,14,6.12,"8",39,8,0.05,2
"5c6fd4307a844e0001b2eb29",7746,5,5,0,2,"raw-data",5,21,14.224,"12",33,12,0.05,2
"5e0d6dee4f40fb4f60fc0494",7747,3,3,0,2,"raw-data",5,12,71.184,"8",3,8,0.05,1
"5cab8cadd0f9c90016b178b0",7748,4,2,2,4,"raw-data",5,4,32.278,"12",5,12,0.05,1
"5dc4bc30569be3387eb6b52f",7749,4,4,0,4,"raw-data",5,1,13.152,"12",45,12,0.05,2
"5e0d23f4805a304c6af82a0d",7750,0,4,0,4,"raw-data",5,19,8.085,"8",40,8,0.05,2
"5e0d6dee4f40fb4f60fc0494",7751,0,4,0,4,"raw-data",5,16,4.546,"8",4,8,0.05,1
"5e0d23f4805a304c6af82a0d",7752,3,3,0,2,"raw-data",5,24,6.167,"8",41,8,0.05,2
"5cb0d51dccd0e9001347960d",7753,4,3,0,5,"raw-data",5,20,17.801,"12",33,12,0.05,2
"5dc4bc30569be3387eb6b52f",7754,5,6,0,1,"raw-data",5,30,11.705,"12",46,12,0.05,2
"58df3679aedfd50001526bcf",7755,5,6,1,0,"raw-data",5,3,23.433,"12",16,12,0.05,1
"5dcaca406f3f1679d7a65c67",7756,4,6,0,2,"raw-data",5,18,37.34,"12",18,12,0.05,1
"5e0d23f4805a304c6af82a0d",7757,2,5,0,1,"raw-data",5,29,12.805,"8",42,8,0.05,2
"5c6fd4307a844e0001b2eb29",7758,2,8,0,2,"raw-data",5,28,28.409,"12",34,12,0.05,2
"5e0d6dee4f40fb4f60fc0494",7759,3,1,0,4,"raw-data",5,20,24.988,"8",5,8,0.05,1
"5e0d23f4805a304c6af82a0d",7760,0,5,0,3,"raw-data",5,3,5.611,"8",43,8,0.05,2
"5cb0d51dccd0e9001347960d",7761,5,5,0,2,"raw-data",5,6,20.338,"12",34,12,0.05,2
"5dc4bc30569be3387eb6b52f",7762,2,8,0,2,"raw-data",5,28,17.258,"12",47,12,0.05,2
"5cab8cadd0f9c90016b178b0",7763,3,6,3,0,"raw-data",5,11,36.524,"12",6,12,0.05,1
"5e0d6dee4f40fb4f60fc0494",7764,5,3,0,0,"raw-data",5,24,8.321,"8",6,8,0.05,1
"5e0d23f4805a304c6af82a0d",7765,1,6,0,1,"raw-data",5,8,9.035,"8",44,8,0.05,2
"5dcaca406f3f1679d7a65c67",7766,2,7,0,3,"raw-data",5,19,18.881,"12",19,12,0.05,1
"5e0d6dee4f40fb4f60fc0494",7767,1,4,1,2,"raw-data",5,28,4.993,"8",7,8,0.05,1
"5e0d23f4805a304c6af82a0d",7768,1,4,0,3,"raw-data",5,13,4.872,"8",45,8,0.05,2
"58df3679aedfd50001526bcf",7769,5,5,2,0,"raw-data",5,9,26.311,"12",17,12,0.05,1
"5cb0d51dccd0e9001347960d",7770,3,5,0,4,"raw-data",5,23,14.098,"12",35,12,0.05,2
"5dc4bc30569be3387eb6b52f",7771,5,3,0,4,"raw-data",5,26,14.604,"12",48,12,0.05,2
"5e0d23f4805a304c6af82a0d",7772,2,3,0,3,"raw-data",5,18,4.517,"8",46,8,0.05,2
