session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5e9db419317a370c952abcb5,5e94320f050e34000816c2f8,APPROVED,2020-04-20 14:39:21.796000,2020-04-20 15:16:09.112000,2207.316,19,9,0,100,2020-05-11 15:42:49.499000,29ABE0A0,Poland,Poland,Other,Polish,"Polish, English",Poland,Female,Yes
5e9db774d8d8010dba6f8dcf,5bf695616c445d0001aea803,APPROVED,2020-04-20 14:53:43.235000,2020-04-20 15:06:00.597000,737.362,21,121,1,100,2020-05-11 15:43:47.917000,29ABE0A0,Latvia,Latvia,Full-Time,Latvian,"Latvian, English",Latvia,Male,No
5e9e0a8ed9f39c1c04ca12fa,5e6297058cb90e02d74b15a8,RETURNED,2020-04-20 20:48:18.557000,,1803401.189949,24,89,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9e0a901a09b41954a037ba,5d1a0e53768bdf00015500df,APPROVED,2020-04-20 20:53:31.676000,2020-04-20 21:18:43.972000,1512.296,23,164,0,100,2020-05-11 16:03:54.191000,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,Spanish,United Kingdom,Female,No
5e9e0a9335314b1c38a8f105,59f8656dda08940001d4eb12,APPROVED,2020-04-20 20:48:26.795000,2020-04-20 21:07:56.654000,1169.859,27,874,8,99,2020-05-11 16:03:55.949000,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5e9e0a938571131aaf5e82df,5e9b3d29eb6b3803a708546d,REJECTED,2020-04-20 20:48:27.654000,2020-04-20 21:14:34.113000,1566.459,22,14,1,99,2020-05-11 14:47:26.188000,NOCODE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
5e9e0a93926cd11a28f86a65,5b8db81463096c0001dc1609,RETURNED,2020-04-20 20:50:01.835000,,1803297.98527,30,596,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9e0a945484b71a54598460,5dfe664ee297d5aeaff1c12f,APPROVED,2020-04-20 20:48:22.181000,2020-04-20 21:25:24.425000,2222.244,19,63,0,100,2020-05-11 16:03:57.099000,29ABE0A0,United States,Canada,Unemployed (and job seeking),English,"English, Tamil",Sri Lanka,Female,Yes
5e9e0cdfce8d721c791b51c5,5c5cad3e4ee81200018eafe2,APPROVED,2020-04-20 20:58:17.275000,2020-04-20 21:35:07.646000,2210.371,69,466,0,100,2020-05-11 16:05:46.283000,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5e9e11416627631c34cdf5ca,5c0e4e3d87e876000151cfec,RETURNED,2020-04-20 21:17:04.593000,,1801675.284722,28,182,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9e1432491f351ad3051eae,5d7246eafae80f0018e17fea,APPROVED,2020-04-20 21:29:22.369000,2020-04-20 21:48:58.614000,1176.245,23,56,0,100,2020-05-11 16:09:21.790000,29ABE0A0,Greece,Greece,"Not in paid work (e.g. homemaker', 'retired or disabled)",Greek,"English, Greek",Greece,Male,Yes
5eb969aec2e89604dd4e3105,5e8eeb27a22991000abcb472,APPROVED,2020-05-11 15:05:22.044000,2020-05-11 15:31:43.314000,1581.27,29,27,0,100,2020-05-11 17:39:24.421000,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5eb989d481d74208ff02efe9,5e87376eb4921a37c33affb4,AWAITING REVIEW,2020-05-11 17:23:15.987000,2020-05-11 17:43:00.226000,1184.239,18,20,1,99,,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,"English, Urdu",United Kingdom,Female,Yes
