session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5eb9a7d50832240c23db77eb,5e9adc3d7848b717401fb4c2,AWAITING REVIEW,2020-05-11 19:30:36.668000,2020-05-11 19:49:54.391000,1157.723,31,14,0,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5eb9a7d605efb90bbce40148,5be5beba83d6010001cf8a36,AWAITING REVIEW,2020-05-11 19:30:32.891000,2020-05-11 20:22:04.061000,3091.17,45,227,0,100,,29ABE0A0,United States,United States,Full-Time,English,English,United States,Female,No
5eb9a7d69509f30c6892b430,5cdd7d9f83e768001952c3d6,AWAITING REVIEW,2020-05-11 19:30:30.344000,2020-05-11 20:05:11.140000,2080.796,24,112,0,100,,29ABE0A0,Poland,Poland,Other,Polish,"Polish, English, Russian",Poland,Male,Yes
5eb9a7d65f5ca00cc8d448fd,5e9397d303807b2006e77d5a,AWAITING REVIEW,2020-05-11 19:31:04.871000,2020-05-11 20:27:58.123000,3413.252,41,29,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5eb9a7d6c6699f0d3c81d511,5da3416c106746001687393d,AWAITING REVIEW,2020-05-11 19:30:34.950000,2020-05-11 19:48:10.837000,1055.887,19,127,1,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,"English, Spanish",United Kingdom,Female,Yes
5eb9a806a5df7e0cd97096df,5bc8bfed40247c000147e389,AWAITING REVIEW,2020-05-11 19:31:22.736000,2020-05-11 20:01:44.608000,1821.872,25,295,2,100,,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Female,No
5eb9a88fb2be2b0c5111e69e,5df03fabc1ef790aa5595f8f,AWAITING REVIEW,2020-05-11 19:39:02.812000,2020-05-11 20:30:23.299000,3080.487,41,150,0,100,,29ABE0A0,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No
5eb9a8bbd345d00ca3d2287e,5c0174942fb8e10001ee7c81,TIMED-OUT,2020-05-11 19:36:12.931000,,68267.110895,57,323,2,100,,,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5eb9a8e95f5ca00cc8d44907,5e3c2a01b2ce5a000b03ecae,AWAITING REVIEW,2020-05-11 19:35:08.354000,2020-05-11 20:27:16.899000,3128.545,29,169,7,96,,29ABE0A0,United States,United States,Full-Time,English,English,United States,Male,No
5eb9a96e1765430c898756da,5e5bf32829348a3cb01ffaa1,AWAITING REVIEW,2020-05-11 19:37:18.697000,2020-05-11 20:02:02.430000,1483.733,,109,0,100,,29ABE0A0,United States,United States,Unemployed (and job seeking),English,"English, Hindi",United States,Female,Yes
5eb9abae6a983a0ce27260bb,5c183335cbe760000142f24a,AWAITING REVIEW,2020-05-11 19:47:11.742000,2020-05-11 20:00:08.254000,776.512,29,163,1,100,,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Male,No
5eb9afd3cff9760d83822593,5eadcd5258076b46dc463713,AWAITING REVIEW,2020-05-11 20:04:35.313000,2020-05-11 20:39:51.204000,2115.891,21,2,0,100,,29ABE0A0,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
5eb9b0ad30ab6c0d41ef69a0,5ea6bf7befba0504225a03d4,AWAITING REVIEW,2020-05-11 20:08:16.871000,2020-05-11 20:26:56.766000,1119.895,31,14,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5eb9b29407eafe0cae5aed8b,5d36e5a972282e0019605fa0,AWAITING REVIEW,2020-05-11 20:16:20.651000,2020-05-11 20:41:19.380000,1498.729,27,192,3,100,,29ABE0A0,Poland,Poland,Full-Time,Polish,"English, Polish, German",Poland,Male,Yes
5eb9b5c9f0dcca0d224a7e25,5d767ab1abbb3200160bf2d6,AWAITING REVIEW,2020-05-11 20:30:01.038000,2020-05-11 20:56:00.754000,1559.716,22,135,3,99,,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English, German",Poland,Female,Yes
5eb9c05491a4710f17822672,5e970d4756bf8c19bc35b39e,AWAITING REVIEW,2020-05-11 21:15:00.813000,2020-05-11 21:52:19.160000,2238.347,23,16,0,100,,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Male,Yes
5eb9e00f31298c11bb1e1dd8,5e8740bce698c93829bd9217,AWAITING REVIEW,2020-05-11 23:30:23.271000,2020-05-12 00:08:20.415000,2277.144,25,10,2,94,,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Female,No
5eb9e010d345d011d65496a0,5e52d0122f5f952f2a7b6b28,AWAITING REVIEW,2020-05-11 23:30:24.092000,2020-05-11 23:46:04.461000,940.369,35,132,0,100,,29ABE0A0,United States,United States,Part-Time,English,English,United States,Male,No
